ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
114	"LZIC"	"LZIC"	chr1	-	9943248	9943391	9943348	9943391	9942623	9942782	114	21,89,68	10,16,15	48,79,93	18,15,13	138	69	0.688224599288	1.0	0.512,0.736,0.694	0.571,0.725,0.782	-0.045
115	"RHBDF2"	"RHBDF2"	chr17	-	76474659	76474804	76474729	76474804	76474372	76474534	115	0,0,2	0,4,11	0,0,0	0,1,4	138	69	1	1.0	NA,0.0,0.083	NA,0.0,0.0	0.042
116	"RHBDF2"	"RHBDF2"	chr17	-	76487499	76487909	76487711	76487909	76481374	76481545	116	0,1,0	5,2,8	0,0,0	14,4,5	138	69	1	1.0	0.0,0.2,0.0	0.0,0.0,0.0	0.067
117	"RHBDF2"	"RHBDF2"	chr17	-	76500935	76501423	76501352	76501423	76487711	76487909	117	0,1,9	0,1,0	0,0,3	0,2,2	138	69	1	1.0	NA,0.333,1.0	NA,0.0,0.429	0.452
118	"BECN1"	"BECN1"	chr17	-	42824132	42824316	42824154	42824316	42823747	42823879	118	37,136,150	17,160,207	128,104,145	286,208,181	91	69	0.025074147771	0.4428966640628896	0.623,0.392,0.355	0.253,0.275,0.378	0.155
124	"PDSS1"	"PDSS1"	chr10	+	26724013	26724127	26724013	26724123	26735239	26735320	124	0,1,1	0,0,0	0,2,3	0,2,0	73	69	1	1.0	NA,1.0,1.0	NA,0.486,1.0	0.257
125	"NPEPL1"	"NPEPL1"	chr20	+	58691723	58691830	58691723	58691780	58693736	58693922	125	0,0,0	0,0,1	12,0,1	0,0,0	119	69	1	1.0	NA,NA,0.0	1.0,NA,1.0	-1.0
127	"UPF1"	"UPF1"	chr19	+	18852986	18853104	18852986	18853071	18853251	18853350	127	12,29,29	14,60,75	35,26,16	96,56,52	102	69	0.297192020921	1.0	0.367,0.246,0.207	0.198,0.239,0.172	0.07
129	"MIOS"	"MIOS"	chr7	+	7566883	7567484	7566883	7567072	7572435	7573769	129	1,0,2	0,0,3	0,0,1	0,0,0	138	69	1	1.0	1.0,NA,0.25	NA,NA,1.0	-0.375
137	"LINC00680"	"LINC00680"	chr6	-	57949357	57950011	57949858	57950011	57948872	57949068	137	0,2,0	0,0,0	0,1,0	0,0,2	138	69	1	1.0	NA,1.0,NA	NA,1.0,0.0	0.5
143	"ANKRD10"	"ANKRD10"	chr13	-	110883697	110883793	110883729	110883793	110878539	110880112	143	76,464,378	4,1,0	431,513,351	0,1,0	101	69	1	1.0	0.928,0.997,1.0	1.0,0.997,1.0	-0.024
160	"MRPS5"	"MRPS5"	chr2	-	95108174	95108408	95108253	95108408	95106422	95106457	160	1,14,8	0,0,1	0,13,3	0,0,0	138	69	1	1.0	1.0,1.0,0.8	NA,1.0,1.0	-0.067
167	"NAA10"	"NAA10"	chrX	-	153933942	153934001	153933960	153934001	153932538	153932584	167	22,47,60	0,1,0	87,43,105	0,0,0	87	69	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
178	"TRIM52-AS1"	"TRIM52-AS1"	chr5	+	181263627	181263789	181263627	181263766	181264051	181264566	178	8,20,24	0,19,49	26,30,26	38,21,19	92	69	0.54266286461	1.0	1.0,0.441,0.269	0.339,0.517,0.506	0.116
179	"TRIM52-AS1"	"TRIM52-AS1"	chr5	+	181263627	181263789	181263627	181263766	181271572	181271689	179	6,20,23	0,1,0	26,21,23	6,2,0	92	69	0.00134164668893	0.06140770299232241	1.0,0.938,1.0	0.765,0.887,1.0	0.095
180	"PHYKPL"	"PHYKPL"	chr5	-	178231668	178232822	178232491	178232822	178229939	178230099	180	2,2,1	0,1,1	0,1,0	0,1,0	138	69	1	1.0	1.0,0.5,0.333	NA,0.333,NA	0.278
181	"PHYKPL"	"PHYKPL"	chr5	-	178231668	178232822	178232491	178232822	178231404	178231523	181	4,3,9	0,16,19	6,3,0	24,7,13	138	69	0.0932940913957	0.9979024650841284	1.0,0.086,0.191	0.111,0.176,0.0	0.33
183	"DAPK3"	"DAPK3"	chr19	-	3970920	3971099	3971021	3971099	3969673	3969829	183	0,11,5	0,12,20	4,2,7	15,10,8	138	69	1	1.0	NA,0.314,0.111	0.118,0.091,0.304	0.041
184	"KRAS"	"KRAS"	chr12	-	25250750	25250929	25250763	25250929	25245273	25245395	184	13,69,27	0,1,1	46,54,30	0,3,2	82	69	0.357737424116	1.0	1.0,0.983,0.958	1.0,0.938,0.927	0.025
185	"SPIN2B"	"SPIN2B"	chrX	-	57121237	57121546	57121292	57121546	57119681	57120631	185	0,8,25	8,1,2	12,68,21	18,17,2	124	69	0.774525446783	1.0	0.0,0.817,0.874	0.271,0.69,0.854	-0.041
186	"SPIN2B"	"SPIN2B"	chrX	-	57121237	57121548	57121292	57121548	57119681	57120634	186	0,6,14	0,2,6	6,31,12	1,6,5	124	69	1	1.0	NA,0.625,0.565	0.77,0.742,0.572	-0.1
187	"CA5BP1"	"CA5BP1"	chrX	+	15675457	15675778	15675457	15675572	15688660	15688858	187	0,0,3	0,2,0	8,2,7	0,0,0	138	69	1	1.0	NA,0.0,1.0	1.0,1.0,1.0	-0.5
189	"USP5"	"USP5"	chr12	+	6863185	6863377	6863185	6863308	6863829	6863973	189	0,2,1	0,5,3	0,2,0	0,10,1	138	69	1	1.0	NA,0.167,0.143	NA,0.091,0.0	0.11
193	"ATP5MC2"	"ATP5MC2"	chr12	-	53672571	53672645	53672575	53672645	53669870	53669948	193	0,4,4	27,183,137	0,7,7	282,248,131	73	69	0.774720136914	1.0	0.0,0.02,0.027	0.0,0.026,0.048	-0.009
196	"TOR1B"	"TOR1B"	chr9	+	129804072	129804479	129804072	129804338	129807187	129807363	196	0,1,1	0,1,3	2,0,0	15,0,1	138	69	1	1.0	NA,0.333,0.143	0.062,NA,0.0	0.207
197	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335779	72335931	72332834	72334617	197	0,4,3	0,4,1	0,1,3	12,5,1	138	69	1	1.0	NA,0.333,0.6	0.0,0.091,0.6	0.236
198	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335785	72335931	72332834	72334617	198	8,6,5	0,2,0	0,2,3	0,1,0	138	69	1	1.0	1.0,0.6,1.0	NA,0.5,1.0	0.117
199	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335833	72335931	72332834	72334617	199	8,8,5	0,0,1	1,2,2	0,1,0	138	69	1	1.0	1.0,1.0,0.714	1.0,0.5,1.0	0.071
200	"DNAJB12"	"DNAJB12"	chr10	-	72335779	72335931	72335785	72335931	72332834	72334617	200	8,6,3	0,2,0	12,6,1	0,1,0	75	69	1	1.0	1.0,0.734,1.0	1.0,0.847,1.0	-0.038
201	"DNAJB12"	"DNAJB12"	chr10	-	72335779	72335931	72335833	72335931	72332834	72334617	201	8,9,5	0,0,1	13,6,1	0,1,0	123	69	1	1.0	1.0,1.0,0.737	1.0,0.771,1.0	-0.011
202	"DNAJB12"	"DNAJB12"	chr10	-	72335785	72335931	72335833	72335931	72332834	72334617	202	0,5,2	0,0,1	1,1,0	0,1,0	117	69	1	1.0	NA,1.0,0.541	1.0,0.371,NA	0.085
204	"ABTB1"	"ABTB1"	chr3	+	127674390	127674453	127674390	127674418	127674544	127674600	204	84,383,451	13,142,182	384,346,363	168,104,195	104	69	0.190440369846	1.0	0.811,0.642,0.622	0.603,0.688,0.553	0.077
205	"FECH"	"FECH"	chr18	-	57580054	57580199	57580072	57580199	57573245	57573365	205	0,2,3	18,27,26	7,13,1	49,24,7	87	69	0.0019450482812	0.07886180785631855	0.0,0.055,0.084	0.102,0.301,0.102	-0.122
206	"TSN"	"TSN"	chr2	+	121755544	121755953	121755544	121755845	121761408	121761524	206	2,6,2	0,2,0	0,1,0	0,0,0	138	69	1	1.0	1.0,0.6,1.0	NA,1.0,NA	-0.133
209	"FZR1"	"FZR1"	chr19	+	3534420	3534522	3534420	3534513	3534794	3536757	209	0,1,1	14,7,7	2,0,0	22,9,5	78	69	1	1.0	0.0,0.112,0.112	0.074,0.0,0.0	0.05
225	"CCNI"	"CCNI"	chr4	-	77055961	77056102	77056084	77056102	77055149	77055380	225	314,753,945	0,0,2	1562,895,932	0,0,0	138	69	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
226	"RIPOR3"	"RIPOR3"	chr20	-	50690940	50691542	50691125	50691542	50630737	50630856	226	0,5,8	7,20,13	6,7,4	22,16,10	138	69	0.828777922599	1.0	0.0,0.111,0.235	0.12,0.179,0.167	-0.04
227	"ACTL6A"	"ACTL6A"	chr3	+	179562879	179563165	179562879	179562973	179569823	179569900	227	0,1,0	0,0,1	0,1,0	0,2,0	138	69	1	1.0	NA,1.0,0.0	NA,0.2,NA	0.3
230	"TRMT11"	"TRMT11"	chr6	+	125986429	125986773	125986429	125986622	125993756	125993822	230	0,0,0	0,3,2	0,0,1	0,0,0	138	69	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
239	"N4BP2L2"	"N4BP2L2"	chr13	-	32527407	32527532	32527457	32527532	32522181	32522270	239	360,475,679	52,178,148	1264,2305,290	239,390,84	119	69	0.441914516341	1.0	0.801,0.607,0.727	0.754,0.774,0.667	-0.02
243	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678798	36680473	36680859	243	38,424,209	2,35,22	144,227,195	10,39,14	138	69	0.434808383186	1.0	0.905,0.858,0.826	0.878,0.744,0.874	0.031
245	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678905	36678713	36678798	36684096	36684546	245	27,428,210	234,1625,1559	104,238,199	1421,1928,1038	138	69	0.000415941879312	0.029855220475140127	0.055,0.116,0.063	0.035,0.058,0.087	0.018
246	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678798	36684096	36684546	246	140,592,361	234,1625,1559	331,388,295	1421,1928,1038	138	69	0.000909032567314	0.04721095367404774	0.23,0.154,0.104	0.104,0.091,0.124	0.056
247	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678905	36684096	36684546	247	115,357,284	0,5,2	244,288,194	9,13,4	103	69	0.000142903991209	0.015862343024198998	1.0,0.98,0.99	0.948,0.937,0.97	0.038
248	"CDKN1A"	"CDKN1A"	chr6	+	36684096	36684645	36684096	36684546	36685750	36687332	248	0,36,47	332,974,1200	5,46,24	1120,1344,725	138	69	0.10411170184	1.0	0.0,0.018,0.019	0.002,0.017,0.016	0.001
261	"TMIGD2"	"TMIGD2"	chr19	-	4294566	4294680	4294578	4294680	4292227	4292885	261	0,2,4	0,0,0	0,2,0	0,2,0	81	69	1	1.0	NA,1.0,1.0	NA,0.46,NA	0.54
262	"CHUK"	"CHUK"	chr10	-	100193297	100193431	100193314	100193431	100190868	100190968	262	6,15,26	0,1,2	32,19,15	5,0,1	86	69	0.419373782606	1.0	1.0,0.923,0.913	0.837,1.0,0.923	0.025
267	"GCFC2"	"GCFC2"	chr2	-	75710443	75710915	75710590	75710915	75706522	75706651	267	0,0,2	0,0,0	0,0,0	0,0,1	138	69	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
268	"MRPL9"	"MRPL9"	chr1	-	151762949	151763146	151762989	151763146	151762375	151762500	268	0,0,1	4,10,12	0,1,0	12,8,1	109	69	1	1.0	0.0,0.0,0.05	0.0,0.073,0.0	-0.008
270	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	270	4,1,0	0,1,0	0,2,0	0,2,0	138	69	1	1.0	1.0,0.333,NA	NA,0.333,NA	0.333
280	"ZNF302"	"ZNF302"	chr19	+	34677638	34677856	34677638	34677833	34678736	34678813	280	6,1,0	0,0,0	0,0,0	2,0,0	92	69	1	1.0	1.0,1.0,NA	0.0,NA,NA	1.0
281	"ZNF302"	"ZNF302"	chr19	+	34677638	34678103	34677638	34677833	34678736	34678813	281	0,1,2	0,0,0	0,0,0	2,0,0	138	69	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
284	"ZNF302"	"ZNF302"	chr19	+	34677677	34677862	34677677	34677833	34678736	34678813	284	0,1,1	0,0,0	0,0,0	2,0,0	98	69	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
289	"MIS12"	"MIS12"	chr17	+	5486373	5486684	5486373	5486420	5488822	5490810	289	0,3,2	0,0,1	7,5,1	0,6,0	138	69	1	1.0	NA,1.0,0.5	1.0,0.294,1.0	-0.015
290	"COMMD6"	"COMMD6"	chr13	-	75537483	75537675	75537498	75537675	75530113	75530266	290	0,1,2	0,2,1	0,3,0	0,0,0	84	69	1	1.0	NA,0.291,0.622	NA,1.0,NA	-0.543
291	"COMMD6"	"COMMD6"	chr13	-	75537483	75537675	75537663	75537675	75530113	75530266	291	0,2,3	19,47,44	0,2,7	13,47,11	138	69	0.0844027795709	0.9415011869432683	0.0,0.021,0.033	0.0,0.021,0.241	-0.069
292	"COMMD6"	"COMMD6"	chr13	-	75537498	75537675	75537663	75537675	75530113	75530266	292	0,4,4	19,47,44	0,2,7	13,47,11	138	69	0.341109911218	1.0	0.0,0.041,0.043	0.0,0.021,0.241	-0.059
295	"CHMP2A"	"CHMP2A"	chr19	-	58554864	58555105	58554987	58555105	58554044	58554236	295	0,5,2	20,112,121	0,1,1	131,148,114	138	69	1	1.0	0.0,0.022,0.008	0.0,0.003,0.004	0.008
296	"MPRIP"	"MPRIP"	chr17	+	17137915	17138429	17137915	17138075	17142626	17142765	296	15,35,87	0,24,33	83,17,62	26,9,29	138	69	0.491332505347	1.0	1.0,0.422,0.569	0.615,0.486,0.517	0.124
299	"RGS6"	"RGS6"	chr14	+	72474624	72474699	72474624	72474690	72476741	72476840	299	151,427,443	12,8,21	1171,674,400	31,22,9	78	69	0.121552752725	1.0	0.918,0.979,0.949	0.971,0.964,0.975	-0.021
300	"RGS6"	"RGS6"	chr14	+	72562416	72562620	72562416	72562585	72562714	72566530	300	6,65,53	4,4,4	73,59,82	5,10,3	104	69	0.613223935686	1.0	0.499,0.915,0.898	0.906,0.797,0.948	-0.113
301	"ARRB2"	"ARRB2"	chr17	+	4716411	4716671	4716411	4716608	4717216	4717276	301	0,3,0	15,61,69	0,3,0	39,37,51	132	69	1	1.0	0.0,0.025,0.0	0.0,0.041,0.0	-0.005
302	"NDST3"	"NDST3"	chr4	+	118233011	118233135	118233011	118233091	118237045	118237220	302	0,0,1	0,0,0	0,0,0	0,1,0	113	69	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
303	"SKIL"	"SKIL"	chr3	+	170384532	170384765	170384532	170384627	170390222	170390464	303	18,18,9	0,0,0	20,25,11	4,1,0	138	69	0.039590053484	0.5896873184723822	1.0,1.0,1.0	0.714,0.926,1.0	0.12
306	"NIF3L1"	"NIF3L1"	chr2	+	200889384	200890585	200889384	200889652	200891968	200892379	306	6,0,0	0,0,2	3,5,0	0,0,0	138	69	1	1.0	1.0,NA,0.0	1.0,1.0,NA	-0.5
308	"FASTKD1"	"FASTKD1"	chr2	-	169537226	169537340	169537230	169537340	169531351	169531490	308	61,39,48	3,4,2	71,119,13	1,6,0	73	69	0.27524290383	1.0	0.951,0.902,0.958	0.985,0.949,1.0	-0.041
310	"NLRP1"	"NLRP1"	chr17	-	5533291	5533384	5533303	5533384	5532821	5532984	310	0,0,1	0,1,6	0,0,0	0,0,1	81	69	1	1.0	NA,0.0,0.124	NA,NA,0.0	0.062
311	"STARD3"	"STARD3"	chr17	+	39657774	39657852	39657774	39657839	39657972	39658026	311	0,15,31	0,0,0	47,11,18	5,1,0	82	69	1	1.0	NA,1.0,1.0	0.888,0.902,1.0	0.07
313	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152299404	152300367	313	53,207,221	615,1146,1207	385,376,165	4261,1782,1979	138	69	0.0128708051993	0.294088488204028	0.041,0.083,0.084	0.043,0.095,0.04	0.01
314	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152299404	152300367	314	63,282,313	615,1146,1207	573,544,233	4261,1782,1979	138	69	0.0741709101085	0.8754408466205463	0.049,0.11,0.115	0.063,0.132,0.056	0.008
315	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152299404	152300367	315	60,300,339	13,31,33	479,455,348	55,35,55	138	69	0.958631867214	1.0	0.698,0.829,0.837	0.813,0.867,0.76	-0.025
316	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152300204	152300367	316	40,181,192	2,19,9	330,348,112	39,14,11	138	69	0.563811528029	1.0	0.909,0.826,0.914	0.809,0.926,0.836	0.026
317	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152300204	152300367	317	43,192,203	2,19,9	387,362,126	39,14,11	138	69	0.679374994819	1.0	0.915,0.835,0.919	0.832,0.928,0.851	0.019
318	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152300204	152300367	318	155,1102,718	0,6,4	1086,675,1786	0,7,2	138	69	1	1.0	1.0,0.989,0.989	1.0,0.98,0.998	0.0
319	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152335110	152335230	319	40,175,188	184,512,513	330,345,111	832,613,286	138	69	0.00278184139199	0.10181203590503721	0.098,0.146,0.155	0.165,0.22,0.163	-0.05
320	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152335110	152335230	320	43,189,218	184,512,513	383,369,136	832,613,286	138	69	0.00107069281295	0.052155834794852154	0.105,0.156,0.175	0.187,0.231,0.192	-0.058
321	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152335110	152335230	321	40,177,188	184,512,513	335,344,111	832,613,286	138	69	0.00277355331648	0.1016952861329571	0.098,0.147,0.155	0.168,0.219,0.163	-0.05
322	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152335110	152335230	322	155,1099,733	0,0,0	1082,682,1796	0,4,1	138	69	1	1.0	1.0,1.0,1.0	1.0,0.988,0.999	0.004
323	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269182	152335110	152335230	323	152,1087,703	0,0,0	1034,657,1771	0,4,1	138	69	1	1.0	1.0,1.0,1.0	1.0,0.988,0.999	0.004
324	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152335110	152335230	324	37,195,214	3,13,30	241,255,226	53,28,26	138	69	0.0938159240225	1.0	0.86,0.882,0.781	0.695,0.82,0.813	0.065
325	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152414940	152415111	325	40,175,188	1039,3349,3573	330,342,110	5682,6026,1578	138	69	0.0638406566597	0.7980278515252222	0.019,0.025,0.026	0.028,0.028,0.034	-0.007
326	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152414940	152415111	326	205,968,706	1039,3349,3573	1293,981,828	5682,6026,1578	138	69	0.192795265544	1.0	0.09,0.126,0.09	0.102,0.075,0.208	-0.026
327	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152414940	152415111	327	40,212,233	1039,3349,3573	347,415,128	5682,6026,1578	138	69	0.118591459278	1.0	0.019,0.031,0.032	0.03,0.033,0.039	-0.007
328	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152414940	152415111	328	317,1878,1221	0,0,0	1992,1294,2488	0,1,0	138	69	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
329	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269182	152414940	152415111	329	152,1122,748	0,0,0	1046,728,1788	0,1,0	138	69	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
330	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152414940	152415111	330	37,230,259	165,792,518	253,326,243	963,640,718	138	69	0.7269973456	1.0	0.101,0.127,0.2	0.116,0.203,0.145	-0.012
331	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152432716	152432920	331	40,176,190	14,22,18	332,341,116	21,33,9	138	69	0.0299464314019	0.49433314273400697	0.588,0.8,0.841	0.888,0.838,0.866	-0.121
332	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152432716	152432920	332	40,177,188	14,22,18	330,341,110	21,33,9	138	69	0.032272302425	0.517809857155628	0.588,0.801,0.839	0.887,0.838,0.859	-0.119
333	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152432716	152432920	333	37,195,214	0,0,2	236,252,225	2,0,6	138	69	0.616222016406	1.0	1.0,1.0,0.982	0.983,1.0,0.949	0.017
334	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152445281	152445539	334	43,178,192	14,56,29	336,341,113	85,62,27	138	69	0.674912767658	1.0	0.606,0.614,0.768	0.664,0.733,0.677	-0.029
335	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152445281	152445539	335	40,177,190	14,56,29	336,342,110	85,62,27	138	69	0.621706905713	1.0	0.588,0.612,0.766	0.664,0.734,0.671	-0.034
336	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152445281	152445539	336	37,195,216	3,2,4	242,253,225	6,0,3	138	69	0.427679356299	1.0	0.86,0.98,0.964	0.953,1.0,0.974	-0.041
337	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152447619	152447773	337	40,178,188	0,6,8	333,344,113	32,18,3	138	69	0.0171570335838	0.35264095810275997	1.0,0.937,0.922	0.839,0.905,0.95	0.055
338	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152459270	152459345	338	40,176,188	0,2,0	330,343,111	10,3,0	138	69	0.0259602195784	0.4530863605970397	1.0,0.978,1.0	0.943,0.983,1.0	0.017
339	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152459270	152459345	339	40,176,189	0,2,0	330,341,110	10,3,0	138	69	0.0254845968427	0.4473060238554987	1.0,0.978,1.0	0.943,0.983,1.0	0.017
340	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152459270	152459345	340	37,194,215	0,0,0	236,252,225	0,2,1	138	69	1	1.0	1.0,1.0,1.0	1.0,0.984,0.991	0.008
341	"LRRC32"	"LRRC32"	chr11	-	76658579	76661508	76659582	76661508	76657523	76658034	341	0,0,6	0,0,0	0,10,8	4,0,0	138	69	1	1.0	NA,NA,1.0	0.0,1.0,1.0	0.333
342	"LRRC32"	"LRRC32"	chr11	-	76665847	76665958	76665870	76665958	76657523	76661508	342	0,0,18	0,1,6	3,9,5	0,1,0	92	69	1	1.0	NA,0.0,0.692	1.0,0.871,1.0	-0.611
344	"TRDMT1"	"TRDMT1"	chr10	-	17157440	17157784	17157461	17157784	17154676	17154734	344	16,10,9	0,0,0	49,19,6	1,1,0	90	69	1	1.0	1.0,1.0,1.0	0.974,0.936,1.0	0.03
346	"NETO2"	"NETO2"	chr16	-	47122867	47122912	47122888	47122912	47122656	47122784	346	0,0,0	3,2,0	0,3,4	0,0,0	90	69	1	1.0	0.0,0.0,NA	NA,1.0,1.0	-1.0
