ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
184	"DAPK3"	"DAPK3"	chr19	-	3970920	3971099	3971021	3971099	3969673	3969829	184	0,0,18	0,0,19	4,2,7	15,10,8	138	69	1	1.0	NA,NA,0.321	0.118,0.091,0.304	0.15
185	"KRAS"	"KRAS"	chr12	-	25250750	25250929	25250763	25250929	25245273	25245395	185	11,0,118	0,0,5	46,54,30	0,3,2	82	69	1	1.0	1.0,NA,0.952	1.0,0.938,0.927	0.021
186	"SPIN2B"	"SPIN2B"	chrX	-	57121237	57121546	57121292	57121546	57119681	57120631	186	0,0,38	6,0,6	12,68,21	18,17,2	124	69	1	1.0	0.0,NA,0.779	0.271,0.69,0.854	-0.215
187	"SPIN2B"	"SPIN2B"	chrX	-	57121237	57121548	57121292	57121548	57119681	57120634	187	0,0,27	3,0,2	6,31,12	1,6,5	124	69	1	1.0	0.0,NA,0.883	0.77,0.742,0.572	-0.253
188	"CA5BP1"	"CA5BP1"	chrX	+	15675457	15675778	15675457	15675572	15688660	15688858	188	0,0,7	0,0,3	8,2,7	0,0,0	138	69	1	1.0	NA,NA,0.538	1.0,1.0,1.0	-0.462
190	"USP5"	"USP5"	chr12	+	6863185	6863377	6863185	6863308	6863829	6863973	190	0,0,0	20,0,3	0,2,0	0,10,1	138	69	1	1.0	0.0,NA,0.0	NA,0.091,0.0	-0.045
194	"ATP5MC2"	"ATP5MC2"	chr12	-	53672571	53672645	53672575	53672645	53669870	53669948	194	0,0,5	14,11,236	0,7,7	282,248,131	73	69	0.312660456173	1.0	0.0,0.0,0.02	0.0,0.026,0.048	-0.018
197	"TOR1B"	"TOR1B"	chr9	+	129804072	129804479	129804072	129804338	129807187	129807363	197	0,0,4	0,0,1	2,0,0	15,0,1	138	69	1	1.0	NA,NA,0.667	0.062,NA,0.0	0.636
198	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335779	72335931	72332834	72334617	198	0,0,1	0,0,8	0,1,3	12,5,1	138	69	1	1.0	NA,NA,0.059	0.0,0.091,0.6	-0.171
199	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335785	72335931	72332834	72334617	199	0,0,1	0,0,0	0,2,3	0,1,0	138	69	1	1.0	NA,NA,1.0	NA,0.5,1.0	0.25
200	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335833	72335931	72332834	72334617	200	0,0,2	0,0,3	1,2,2	0,1,0	138	69	1	1.0	NA,NA,0.25	1.0,0.5,1.0	-0.583
201	"DNAJB12"	"DNAJB12"	chr10	-	72335779	72335931	72335785	72335931	72332834	72334617	201	0,0,8	0,0,0	12,6,1	0,1,0	75	69	1	1.0	NA,NA,1.0	1.0,0.847,1.0	0.051
202	"DNAJB12"	"DNAJB12"	chr10	-	72335779	72335931	72335833	72335931	72332834	72334617	202	0,0,9	0,0,3	13,6,1	0,1,0	123	69	1	1.0	NA,NA,0.627	1.0,0.771,1.0	-0.297
203	"DNAJB12"	"DNAJB12"	chr10	-	72335785	72335931	72335833	72335931	72332834	72334617	203	0,0,1	0,0,3	1,1,0	0,1,0	117	69	1	1.0	NA,NA,0.164	1.0,0.371,NA	-0.521
205	"ABTB1"	"ABTB1"	chr3	+	127674390	127674453	127674390	127674418	127674544	127674600	205	62,0,760	15,0,242	384,346,363	168,104,195	104	69	1	1.0	0.733,NA,0.676	0.603,0.688,0.553	0.09
206	"FECH"	"FECH"	chr18	-	57580054	57580199	57580072	57580199	57573245	57573365	206	0,0,9	4,0,57	7,13,1	49,24,7	87	69	1	1.0	0.0,NA,0.111	0.102,0.301,0.102	-0.113
207	"TSN"	"TSN"	chr2	+	121755544	121755953	121755544	121755845	121757239	121757333	207	16,0,5	0,0,9	0,1,0	24,8,1	138	69	1	1.0	1.0,NA,0.217	0.0,0.059,0.0	0.589
208	"TSN"	"TSN"	chr2	+	121755544	121755953	121755544	121755845	121761408	121761524	208	0,0,5	0,0,3	0,1,0	0,0,0	138	69	1	1.0	NA,NA,0.455	NA,1.0,NA	-0.545
211	"FZR1"	"FZR1"	chr19	+	3534420	3534522	3534420	3534513	3534794	3536757	211	2,0,5	0,0,24	2,0,0	22,9,5	78	69	1	1.0	1.0,NA,0.156	0.074,0.0,0.0	0.553
228	"RIPOR3"	"RIPOR3"	chr20	-	50690940	50691542	50691125	50691542	50630737	50630856	228	0,0,11	2,0,35	6,7,4	22,16,10	138	69	1	1.0	0.0,NA,0.136	0.12,0.179,0.167	-0.087
229	"ACTL6A"	"ACTL6A"	chr3	+	179562879	179563165	179562879	179562973	179569823	179569900	229	0,0,3	0,0,2	0,1,0	0,2,0	138	69	1	1.0	NA,NA,0.429	NA,0.2,NA	0.229
241	"N4BP2L2"	"N4BP2L2"	chr13	-	32527407	32527532	32527457	32527532	32521372	32521449	241	46,0,181	0,0,1	150,964,147	0,0,0	119	69	1	1.0	1.0,NA,0.991	1.0,1.0,1.0	-0.004
242	"N4BP2L2"	"N4BP2L2"	chr13	-	32527407	32527532	32527457	32527532	32522181	32522270	242	153,0,342	17,0,36	1264,2305,290	239,390,84	119	69	1	1.0	0.839,NA,0.846	0.754,0.774,0.667	0.111
246	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678798	36680473	36680859	246	50,0,673	12,0,84	144,227,195	10,39,14	138	69	1	1.0	0.676,NA,0.8	0.878,0.744,0.874	-0.094
248	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678905	36678713	36678798	36684096	36684546	248	36,0,687	286,0,2953	104,238,199	1421,1928,1038	138	69	1	1.0	0.059,NA,0.104	0.035,0.058,0.087	0.021
249	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678798	36684096	36684546	249	93,0,905	286,0,2953	331,388,295	1421,1928,1038	138	69	1	1.0	0.14,NA,0.133	0.104,0.091,0.124	0.03
250	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678905	36684096	36684546	250	59,0,503	2,0,15	244,288,194	9,13,4	103	69	1	1.0	0.952,NA,0.957	0.948,0.937,0.97	0.003
251	"CDKN1A"	"CDKN1A"	chr6	+	36684096	36684645	36684096	36684546	36685750	36687332	251	0,0,38	279,0,1582	5,46,24	1120,1344,725	138	69	1	1.0	0.0,NA,0.012	0.002,0.017,0.016	-0.006
264	"TMIGD2"	"TMIGD2"	chr19	-	4294566	4294680	4294578	4294680	4292227	4292885	264	0,0,0	0,0,2	0,2,0	0,2,0	81	69	1	1.0	NA,NA,0.0	NA,0.46,NA	-0.46
265	"CHUK"	"CHUK"	chr10	-	100193297	100193431	100193314	100193431	100190868	100190968	265	7,0,22	0,0,0	32,19,15	5,0,1	86	69	1	1.0	1.0,NA,1.0	0.837,1.0,0.923	0.08
273	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	273	4,0,2	0,0,0	0,2,0	0,2,0	138	69	1	1.0	1.0,NA,1.0	NA,0.333,NA	0.667
283	"ZNF302"	"ZNF302"	chr19	+	34677638	34677856	34677638	34677833	34678736	34678813	283	0,10,1	0,0,0	0,0,0	2,0,0	92	69	1	1.0	NA,1.0,1.0	0.0,NA,NA	1.0
292	"MIS12"	"MIS12"	chr17	+	5486373	5486684	5486373	5486420	5488822	5490810	292	0,0,5	0,0,2	7,5,1	0,6,0	138	69	1	1.0	NA,NA,0.556	1.0,0.294,1.0	-0.209
293	"COMMD6"	"COMMD6"	chr13	-	75537483	75537675	75537498	75537675	75530113	75530266	293	0,0,0	0,0,3	0,3,0	0,0,0	84	69	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
294	"COMMD6"	"COMMD6"	chr13	-	75537483	75537675	75537663	75537675	75530113	75530266	294	0,0,6	6,0,42	0,2,7	13,47,11	138	69	1	1.0	0.0,NA,0.067	0.0,0.021,0.241	-0.054
295	"COMMD6"	"COMMD6"	chr13	-	75537498	75537675	75537663	75537675	75530113	75530266	295	0,0,9	6,0,42	0,2,7	13,47,11	138	69	1	1.0	0.0,NA,0.097	0.0,0.021,0.241	-0.039
298	"CHMP2A"	"CHMP2A"	chr19	-	58554864	58555105	58554987	58555105	58554044	58554236	298	0,0,6	24,0,191	0,1,1	131,148,114	138	69	1	1.0	0.0,NA,0.015	0.0,0.003,0.004	0.005
299	"MPRIP"	"MPRIP"	chr17	+	17137915	17138429	17137915	17138075	17142626	17142765	299	8,0,74	4,0,31	83,17,62	26,9,29	138	69	1	1.0	0.5,NA,0.544	0.615,0.486,0.517	-0.017
302	"RGS6"	"RGS6"	chr14	+	72474624	72474699	72474624	72474690	72476741	72476840	302	141,0,516	0,0,10	1171,674,400	31,22,9	78	69	1	1.0	1.0,NA,0.979	0.971,0.964,0.975	0.019
303	"RGS6"	"RGS6"	chr14	+	72562416	72562620	72562416	72562585	72562714	72566530	303	8,0,84	0,0,7	73,59,82	5,10,3	104	69	1	1.0	1.0,NA,0.888	0.906,0.797,0.948	0.06
304	"ARRB2"	"ARRB2"	chr17	+	4716411	4716671	4716411	4716608	4717216	4717276	304	0,0,2	15,0,87	0,3,0	39,37,51	132	69	1	1.0	0.0,NA,0.012	0.0,0.041,0.0	-0.008
306	"SKIL"	"SKIL"	chr3	+	170384532	170384765	170384532	170384627	170390222	170390464	306	21,0,34	0,0,0	20,25,11	4,1,0	138	69	1	1.0	1.0,NA,1.0	0.714,0.926,1.0	0.12
310	"LDB2"	"LDB2"	chr4	-	16508534	16508686	16508540	16508686	16501540	16502873	310	0,0,1	0,0,0	0,0,0	0,0,2	75	69	1	1.0	NA,NA,1.0	NA,NA,0.0	1.0
311	"FASTKD1"	"FASTKD1"	chr2	-	169537226	169537340	169537230	169537340	169531351	169531490	311	14,0,56	0,0,2	71,119,13	1,6,0	73	69	1	1.0	1.0,NA,0.964	0.985,0.949,1.0	0.004
314	"STARD3"	"STARD3"	chr17	+	39657774	39657852	39657774	39657839	39657972	39658026	314	5,0,21	0,0,1	47,11,18	5,1,0	82	69	1	1.0	1.0,NA,0.946	0.888,0.902,1.0	0.043
316	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152299404	152300367	316	41,0,238	312,0,1706	330,341,110	4261,1782,1979	138	69	1	1.0	0.062,NA,0.065	0.037,0.087,0.027	0.013
317	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152299404	152300367	317	49,0,279	312,0,1706	385,376,165	4261,1782,1979	138	69	1	1.0	0.073,NA,0.076	0.043,0.095,0.04	0.015
318	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152299404	152300367	318	59,0,376	312,0,1706	573,544,233	4261,1782,1979	138	69	1	1.0	0.086,NA,0.099	0.063,0.132,0.056	0.009
319	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152299404	152300367	319	256,15,2564	0,0,2	1084,689,1825	0,0,0	138	69	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
320	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269182	152299404	152300367	320	266,15,2661	0,0,2	1272,857,1893	0,0,0	138	69	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
321	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152299404	152300367	321	69,3,594	8,0,40	479,455,348	55,35,55	138	69	0.0998876832058	1.0	0.812,1.0,0.881	0.813,0.867,0.76	0.084
322	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152300204	152300367	322	41,0,242	10,0,21	330,348,112	39,14,11	138	69	1	1.0	0.672,NA,0.852	0.809,0.926,0.836	-0.095
323	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152300204	152300367	323	41,0,281	10,0,21	387,362,126	39,14,11	138	69	1	1.0	0.672,NA,0.87	0.832,0.928,0.851	-0.099
324	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152300204	152300367	324	248,15,2566	0,0,6	1086,675,1786	0,7,2	138	69	1	1.0	1.0,1.0,0.995	1.0,0.98,0.998	0.006
325	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152335110	152335230	325	41,0,236	149,0,823	330,345,111	832,613,286	138	69	1	1.0	0.121,NA,0.125	0.165,0.22,0.163	-0.06
326	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152335110	152335230	326	59,0,309	149,0,823	383,369,136	832,613,286	138	69	1	1.0	0.165,NA,0.158	0.187,0.231,0.192	-0.042
327	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152335110	152335230	327	41,0,242	149,0,823	335,344,111	832,613,286	138	69	1	1.0	0.121,NA,0.128	0.168,0.219,0.163	-0.059
328	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152335110	152335230	328	266,15,2594	0,0,0	1082,682,1796	0,4,1	138	69	1	1.0	1.0,1.0,1.0	1.0,0.988,0.999	0.004
329	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269182	152335110	152335230	329	248,15,2527	0,0,0	1034,657,1771	0,4,1	138	69	1	1.0	1.0,1.0,1.0	1.0,0.988,0.999	0.004
330	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152335110	152335230	330	51,3,460	18,0,70	241,255,226	53,28,26	138	69	0.52653344785	1.0	0.586,1.0,0.767	0.695,0.82,0.813	0.008
331	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152414940	152415111	331	41,0,238	923,1,8486	330,342,110	5682,6026,1578	138	69	1.40918652303e-07	0.00027794960467708975	0.022,0.0,0.014	0.028,0.028,0.034	-0.018
332	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152414940	152415111	332	179,0,2269	923,1,8486	1293,981,828	5682,6026,1578	138	69	0.31959556778	1.0	0.088,0.0,0.118	0.102,0.075,0.208	-0.06
333	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152414940	152415111	333	41,0,308	923,1,8486	347,415,128	5682,6026,1578	138	69	7.6086398082e-07	0.0010053187083720256	0.022,0.0,0.018	0.03,0.033,0.039	-0.021
334	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152414940	152415111	334	386,15,4554	0,0,2	1992,1294,2488	0,1,0	138	69	1	1.0	1.0,1.0,0.999	1.0,0.998,1.0	0.0
335	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269182	152414940	152415111	335	248,15,2593	0,0,2	1046,728,1788	0,1,0	138	69	1	1.0	1.0,1.0,0.998	1.0,0.997,1.0	0.0
336	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152414940	152415111	336	51,3,526	138,0,2030	253,326,243	963,640,718	138	69	0.470785139086	1.0	0.156,1.0,0.115	0.116,0.203,0.145	0.269
337	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152432716	152432920	337	51,0,240	16,0,32	332,341,116	21,33,9	138	69	1	1.0	0.614,NA,0.789	0.888,0.838,0.866	-0.162
338	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152432716	152432920	338	41,0,240	16,0,32	330,341,110	21,33,9	138	69	1	1.0	0.562,NA,0.789	0.887,0.838,0.859	-0.186
339	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152432716	152432920	339	51,3,458	10,0,1	236,252,225	2,0,6	138	69	0.0836561392664	1.0	0.718,1.0,0.996	0.983,1.0,0.949	-0.073
340	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152445281	152445539	340	43,0,248	6,0,78	336,341,113	85,62,27	138	69	1	1.0	0.782,NA,0.614	0.664,0.733,0.677	0.007
341	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152445281	152445539	341	41,0,242	6,0,78	336,342,110	85,62,27	138	69	1	1.0	0.774,NA,0.608	0.664,0.734,0.671	0.001
342	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152445281	152445539	342	51,3,460	2,0,9	242,253,225	6,0,3	138	69	0.279824348373	1.0	0.927,1.0,0.962	0.953,1.0,0.974	-0.013
343	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152447619	152447773	343	41,0,241	0,0,5	333,344,113	32,18,3	138	69	1	1.0	1.0,NA,0.96	0.839,0.905,0.95	0.082
344	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152459270	152459345	344	41,0,239	4,0,10	330,343,111	10,3,0	138	69	1	1.0	0.837,NA,0.923	0.943,0.983,1.0	-0.095
345	"LRRC32"	"LRRC32"	chr11	-	76658579	76661508	76659582	76661508	76657523	76658034	345	0,0,1	0,0,0	0,10,8	4,0,0	138	69	1	1.0	NA,NA,1.0	0.0,1.0,1.0	0.333
346	"LRRC32"	"LRRC32"	chr11	-	76665847	76665958	76665870	76665958	76657523	76661508	346	0,0,8	0,0,1	3,9,5	0,1,0	92	69	1	1.0	NA,NA,0.857	1.0,0.871,1.0	-0.1
348	"TRDMT1"	"TRDMT1"	chr10	-	17157440	17157784	17157461	17157784	17154676	17154734	348	0,0,9	0,0,0	49,19,6	1,1,0	90	69	1	1.0	NA,NA,1.0	0.974,0.936,1.0	0.03
355	"NEMP1"	"NEMP1"	chr12	-	57070673	57070893	57070819	57070893	57069233	57069306	355	7,0,3	0,0,0	40,36,2	11,0,0	138	69	1	1.0	1.0,NA,1.0	0.645,1.0,1.0	0.118
356	"CENPC"	"CENPC"	chr4	-	67492750	67492997	67492868	67492997	67492179	67492275	356	0,0,3	0,0,7	12,7,4	13,39,7	138	69	1	1.0	NA,NA,0.176	0.316,0.082,0.222	-0.031
357	"ISG20"	"ISG20"	chr15	+	88639015	88639178	88639015	88639076	88639342	88639594	357	0,0,1	20,0,10	0,0,0	0,8,14	138	69	1	1.0	0.0,NA,0.048	NA,0.0,0.0	0.024
364	"PACS2"	"PACS2"	chr14	+	105368458	105368539	105368458	105368515	105369840	105369900	364	12,0,136	0,0,36	66,40,175	16,4,51	93	69	1	1.0	1.0,NA,0.737	0.754,0.881,0.718	0.084
365	"PACS2"	"PACS2"	chr14	+	105381913	105382058	105381913	105382046	105382476	105382581	365	0,0,8	4,0,62	6,5,14	19,16,52	81	69	1	1.0	0.0,NA,0.099	0.212,0.21,0.187	-0.153
366	"ZNF213"	"ZNF213"	chr16	+	3135028	3135445	3135028	3135387	3137165	3137679	366	0,0,7	0,0,19	0,0,7	10,1,10	127	69	1	1.0	NA,NA,0.167	0.0,0.0,0.276	0.075
369	"PTGES3"	"PTGES3"	chr12	-	56665631	56666266	56666203	56666266	56664775	56664800	369	0,0,9	125,6,605	6,5,3	526,222,261	138	69	1	1.0	0.0,0.0,0.007	0.006,0.011,0.006	-0.005
370	"PTGES3"	"PTGES3"	chr12	-	56687249	56688284	56687997	56688284	56672951	56673065	370	8,0,8	33,8,252	3,1,11	366,223,100	138	69	0.0319269154984	1.0	0.108,0.0,0.016	0.004,0.002,0.052	0.022
374	"MAP3K4"	"MAP3K4"	chr6	+	161093772	161093851	161093772	161093839	161097079	161097176	374	6,0,2	0,0,1	0,2,0	0,1,0	81	69	1	1.0	1.0,NA,0.63	NA,0.63,NA	0.185
375	"C1D"	"C1D"	chr2	-	68062944	68063004	68062957	68063004	68047172	68047319	375	0,7,59	0,0,3	19,16,15	0,0,0	82	69	1	1.0	NA,1.0,0.943	1.0,1.0,1.0	-0.028
377	"RPL13A"	"RPL13A"	chr19	+	49489849	49489922	49489849	49489912	49490231	49490297	377	496,84,1868	1,0,70	1317,1549,1035	34,32,26	79	69	0.599620589934	1.0	0.998,1.0,0.959	0.971,0.977,0.972	0.012
378	"NUP62"	"NUP62"	chr19	-	49929325	49929504	49929349	49929504	49906825	49909884	378	0,0,9	0,0,2	7,2,3	6,0,0	93	69	1	1.0	NA,NA,0.77	0.464,1.0,1.0	-0.051
379	"NUP62"	"NUP62"	chr19	-	49929325	49929504	49929416	49929504	49906825	49909884	379	0,0,16	0,0,0	5,5,4	0,1,2	138	69	1	1.0	NA,NA,1.0	1.0,0.714,0.5	0.262
380	"NUP62"	"NUP62"	chr19	-	49929349	49929504	49929416	49929504	49906825	49909884	380	0,0,9	0,0,0	6,3,1	0,1,2	136	69	1	1.0	NA,NA,1.0	1.0,0.603,0.202	0.398
381	"IL4I1"	"IL4I1"	chr19	-	49929325	49929504	49929349	49929504	49927693	49927815	381	0,0,7	0,0,0	2,3,4	0,0,1	93	69	1	1.0	NA,NA,1.0	1.0,1.0,0.748	0.084
382	"NUP62"	"NUP62"	chr19	-	49929325	49929504	49929416	49929504	49927693	49927815	382	0,0,14	0,0,3	0,6,5	4,0,1	138	69	1	1.0	NA,NA,0.7	0.0,1.0,0.714	0.129
383	"NUP62"	"NUP62"	chr19	-	49929349	49929504	49929416	49929504	49927693	49927815	383	0,0,7	0,0,3	0,3,2	4,0,1	136	69	1	1.0	NA,NA,0.542	0.0,1.0,0.504	0.041
384	"IFI35"	"IFI35"	chr17	+	43013266	43013379	43013266	43013373	43013475	43013662	384	6,0,0	0,0,1	3,2,1	0,3,4	75	69	1	1.0	1.0,NA,0.0	1.0,0.38,0.187	-0.022
