ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10875	"GLYCTK"	"GLYCTK"	chr3	+	52291744	52291922	52290959	52291111	52292259	52295257	10875	0,11,14	5,0,1	1,7,8	0,0,0	247	69	0.000579627106052	0.030348956325584202	0.0,1.0,0.796	1.0,1.0,1.0	-0.401
10876	"GLYCTK"	"GLYCTK"	chr3	+	52291746	52291922	52290959	52291111	52292259	52292569	10876	0,17,15	5,0,1	1,7,9	0,0,0	245	69	0.000754096063403	0.03607727015257609	0.0,1.0,0.809	1.0,1.0,1.0	-0.397
10942	"KIAA0586"	"KIAA0586"	chr14	+	58543882	58543967	58540070	58540136	58547780	58551297	10942	4,2,4	0,3,5	0,0,0	10,3,1	154	69	9.84762822265e-06	0.002078771663261884	1.0,0.23,0.264	0.0,0.0,0.0	0.498
10950	"PLD3"	"PLD3"	chr19	+	40365717	40365930	40348694	40348768	40366418	40366510	10950	2,81,69	3,1,4	37,70,134	0,0,0	282	69	0.000129498085513	0.011116051710764062	0.14,0.952,0.808	1.0,1.0,1.0	-0.367
10982	"CHD1L"	"CHD1L"	chr1	+	147252622	147252735	147242683	147242830	147254869	147254976	10982	56,223,309	0,9,6	373,290,388	0,1,4	182	69	0.000295415030301	0.019497008685839888	1.0,0.904,0.951	1.0,0.991,0.974	-0.037
10989	"CHD1L"	"CHD1L"	chr1	+	147255812	147255927	147242683	147242830	147259836	147259918	10989	6,59,106	0,0,0	8,79,158	9,5,4	184	69	2.46085186151e-06	0.0008417622304302571	1.0,1.0,1.0	0.25,0.856,0.937	0.319
10997	"CHD1L"	"CHD1L"	chr1	+	147264421	147264584	147259836	147259918	147265931	147266087	10997	112,288,456	0,0,2	712,361,544	12,10,2	232	69	0.000143772601643	0.011822415365327217	1.0,1.0,0.985	0.946,0.915,0.988	0.045
10999	"CHD1L"	"CHD1L"	chr1	+	147264428	147264584	147259836	147259918	147265931	147266087	10999	66,236,314	0,0,2	353,246,400	12,10,2	225	69	1.6381423517e-05	0.0029205137875307945	1.0,1.0,0.98	0.9,0.883,0.984	0.071
11084	"DHRS12"	"DHRS12"	chr13	-	51771820	51771911	51767992	51769293	51773929	51774034	11084	3,3,8	0,0,0	0,4,5	12,0,2	160	69	5.7955265409e-07	0.00034539682319038027	1.0,1.0,1.0	0.0,1.0,0.519	0.494
11136	"TRMT13"	"TRMT13"	chr1	+	100140181	100140251	100139648	100139711	100140407	100140514	11136	3,4,5	0,0,1	10,13,1	4,2,0	139	69	0.00117125331529	0.04806132374485399	1.0,1.0,0.713	0.554,0.763,1.0	0.132
11187	"TOP2A"	"TOP2A"	chr17	-	40407966	40408124	40407548	40407674	40408491	40408630	11187	2,4,4	0,0,0	13,10,5	4,0,2	227	69	0.000130138226841	0.011155698384971584	1.0,1.0,1.0	0.497,1.0,0.432	0.357
11374	"AGBL3"	"AGBL3"	chr7	+	135045798	135045911	135045473	135045574	135059168	135059235	11374	0,0,0	2,5,6	4,4,3	0,5,4	182	69	1.22322023166e-05	0.0024070896992637683	0.0,0.0,0.0	1.0,0.233,0.221	-0.485
1156	"NRAS"	"NRAS"	chr1	-	114713799	114713978	114709568	114709728	114716049	114716177	1156	61,506,431	0,3,1	573,555,361	28,2,0	248	69	9.66575482994e-05	0.009220334451115173	1.0,0.979,0.992	0.851,0.987,1.0	0.044
11563	"KLF7"	"KLF7"	chr2	-	207123773	207124404	207088457	207088581	207165466	207165948	11563	138,495,382	0,0,2	785,366,877	13,2,1	700	69	0.000856335889033	0.0391145481226409	1.0,1.0,0.95	0.856,0.947,0.989	0.053
11564	"KLF7"	"KLF7"	chr2	-	207123975	207124404	207088457	207088581	207165466	207165706	11564	96,320,248	0,0,2	496,262,585	13,2,1	498	69	0.000820509948294	0.03803337113658788	1.0,1.0,0.945	0.841,0.948,0.988	0.056
11565	"KLF7"	"KLF7"	chr2	-	207124343	207124404	207088457	207088581	207165466	207165706	11565	6,50,36	0,0,2	59,63,78	13,2,1	130	69	0.00107238480567	0.04537297091576172	1.0,1.0,0.905	0.707,0.944,0.976	0.093
11604	"RYR2"	"RYR2"	chr1	+	237795288	237795331	237793866	237793997	237798036	237798170	11604	30,9,65	4,3,12	19,2,3	0,1,0	112	69	0.00023237060196	0.01644124437954129	0.822,0.649,0.769	1.0,0.552,1.0	-0.104
1165	"RNF212B"	"RNF212B"	chr14	+	23240344	23240445	23237935	23238055	23243255	23243308	1165	16,10,33	0,1,7	41,16,17	1,0,0	170	69	0.000136932666469	0.011425113959507485	1.0,0.802,0.657	0.943,1.0,1.0	-0.161
11813	"LEF1"	"LEF1"	chr4	-	108063622	108063663	108047544	108048751	108064335	108064384	11813	7,19,29	0,1,1	13,30,9	4,7,0	110	69	0.000265220470581	0.01803989281255134	1.0,0.923,0.948	0.671,0.729,1.0	0.157
11815	"SLC9B1"	"SLC9B1"	chr4	-	102910438	102910588	102906535	102906644	102911430	102911537	11815	6,13,27	0,0,0	25,41,3	8,2,0	219	69	1.45682552704e-05	0.0027051564096611893	1.0,1.0,1.0	0.496,0.866,1.0	0.213
11829	"MIA2"	"MIA2"	chr14	+	39320927	39321056	39319208	39319291	39326863	39327022	11829	27,33,25	0,2,2	86,78,38	25,17,9	198	69	1.53010629733e-05	0.0028058134533968226	1.0,0.852,0.813	0.545,0.615,0.595	0.303
11917	"UROD"	"UROD"	chr1	+	45013291	45013354	45013135	45013215	45013593	45013791	11917	20,94,140	0,0,1	287,70,142	12,0,3	132	69	0.000825473496245	0.03820684539535752	1.0,1.0,0.987	0.926,1.0,0.961	0.033
11933	"SSBP2"	"SSBP2"	chr5	-	81489249	81489309	81474495	81474562	81615472	81615557	11933	65,290,282	6,2,10	302,345,181	0,4,1	129	69	0.000336816030951	0.021341358509314082	0.853,0.987,0.938	1.0,0.979,0.99	-0.064
11934	"SSBP2"	"SSBP2"	chr5	-	81513627	81513717	81474495	81474562	81615472	81615557	11934	97,335,352	6,2,10	452,701,180	0,4,1	159	69	9.51931285192e-05	0.009164462158993813	0.875,0.986,0.939	1.0,0.987,0.987	-0.058
12188	"LETMD1"	"LETMD1"	chr12	+	51052087	51052207	51048326	51049185	51053777	51053860	12188	17,16,16	0,2,0	22,26,7	6,9,1	189	69	1.78728075754e-05	0.003081065233184038	1.0,0.745,1.0	0.572,0.513,0.719	0.314
12189	"LETMD1"	"LETMD1"	chr12	+	51052091	51052207	51048326	51049185	51053777	51053860	12189	35,20,33	0,2,0	47,50,9	6,9,1	185	69	2.14106468432e-05	0.003489099082049288	1.0,0.789,1.0	0.745,0.674,0.77	0.2
1219	"STAG3L2"	"STAG3L2"	chr7	-	74883727	74883835	74883348	74883463	74884143	74884223	1219	0,2,5	3,1,2	6,4,4	0,0,0	177	69	3.53664282304e-08	3.8826754024100716e-05	0.0,0.438,0.494	1.0,1.0,1.0	-0.689
12194	"LETMD1"	"LETMD1"	chr12	+	51052091	51052207	51048326	51049185	51056349	51056502	12194	24,12,28	6,8,10	33,43,2	60,38,6	185	69	0.000465548940335	0.026081160285893728	0.599,0.359,0.511	0.17,0.297,0.111	0.297
12195	"LETMD1"	"LETMD1"	chr12	+	51052091	51052246	51049033	51049185	51053777	51053860	12195	26,9,25	0,2,0	23,33,6	6,9,1	224	69	4.16227867103e-05	0.005232667924920944	1.0,0.581,1.0	0.541,0.53,0.649	0.287
12226	"LETMD1"	"LETMD1"	chr12	+	51056143	51056245	51055834	51056021	51056349	51056502	12226	2,9,7	0,2,0	0,23,9	2,19,0	171	69	0.00109494294202	0.04595455699717339	1.0,0.645,1.0	0.0,0.328,1.0	0.439
12250	"LRMP"	"LRMP"	chr12	+	25063719	25063816	25052705	25052956	25079243	25079290	12250	4,129,115	0,1,10	55,233,84	2,0,0	166	69	0.000430778419941	0.024960019615414775	1.0,0.982,0.827	0.92,1.0,1.0	-0.037
12253	"LRMP"	"LRMP"	chr12	+	25063722	25063816	25052227	25052956	25079243	25079290	12253	2,83,66	0,1,10	17,152,56	2,0,0	163	69	0.000469556087189	0.026222059998308702	1.0,0.972,0.736	0.783,1.0,1.0	-0.025
1240	"CCT6P3"	"CCT6P3"	chr7	+	65070345	65070484	65069660	65069757	65070908	65071042	1240	35,62,114	0,10,1	130,198,96	0,0,2	208	69	0.000221675860087	0.015926303440487025	1.0,0.673,0.974	1.0,1.0,0.941	-0.098
1241	"CCT6P3"	"CCT6P3"	chr7	+	65073440	65073514	65070908	65071042	65073777	65074713	1241	31,73,52	0,0,13	67,165,74	0,0,0	143	69	6.96218760926e-05	0.007399699817923085	1.0,1.0,0.659	1.0,1.0,1.0	-0.114
12411	"LINC01184"	"LINC01184"	chr5	-	128081972	128082191	128061143	128061244	128082969	128083175	12411	6,10,1	0,2,0	6,0,1	0,2,1	288	69	0.000770241102092	0.03657008910896137	1.0,0.545,1.0	1.0,0.0,0.193	0.451
12504	"ITGA6"	"ITGA6"	chr2	+	172501771	172501901	172497974	172498100	172504090	172506458	12504	21,71,220	0,1,1	144,86,350	14,0,9	199	69	4.87042707119e-05	0.005819589435318665	1.0,0.961,0.987	0.781,1.0,0.931	0.079
12522	"ARAP2"	"ARAP2"	chr4	-	36073688	36073823	36066003	36068278	36080215	36080279	12522	3,16,7	0,0,0	2,8,4	6,0,4	204	69	5.57536144585e-07	0.0003387275662106364	1.0,1.0,1.0	0.101,1.0,0.253	0.549
12574	"KIAA1324L"	"KIAA1324L"	chr7	-	86947726	86947922	86944898	86945046	86964903	86965024	12574	24,37,55	0,1,1	21,23,24	6,2,0	265	69	0.000602014007919	0.031093283393143736	1.0,0.906,0.935	0.477,0.75,1.0	0.205
12576	"KIAA1324L"	"KIAA1324L"	chr7	-	86964903	86965024	86947726	86947922	87059324	87059654	12576	12,15,24	0,0,0	27,4,27	0,1,6	190	69	0.000395942103035	0.02363577503830056	1.0,1.0,1.0	1.0,0.592,0.62	0.263
12595	"LMO2"	"LMO2"	chr11	-	33869709	33869987	33869345	33869586	33891794	33892076	12595	29,70,88	0,0,1	31,34,128	6,5,3	347	69	8.51882625663e-07	0.0004411274594488316	1.0,1.0,0.946	0.507,0.575,0.895	0.323
12755	"KMT5B"	"KMT5B"	chr11	-	68179469	68179537	68175017	68175183	68180131	68180200	12755	8,3,4	12,61,56	0,6,1	86,154,30	137	69	0.000839848062037	0.038700421338799224	0.251,0.024,0.035	0.0,0.019,0.017	0.091
12809	"ACER3"	"ACER3"	chr11	+	76926556	76926667	76860917	76861079	76958978	76959031	12809	42,117,287	1,1,1	277,93,362	18,4,1	180	69	0.000135628816244	0.01136177300415099	0.942,0.978,0.991	0.855,0.899,0.993	0.055
12818	"ACER3"	"ACER3"	chr11	+	76985642	76985724	76976288	76976341	76990538	76990574	12818	124,121,335	0,3,2	534,206,288	29,20,7	151	69	6.18623983151e-08	6.144703649784147e-05	1.0,0.949,0.987	0.894,0.825,0.949	0.089
12822	"ACER3"	"ACER3"	chr11	+	76990538	76990574	76985642	76985724	76998762	76998821	12822	35,42,113	0,0,0	286,83,80	15,0,0	105	69	0.000884026225968	0.03997088810867018	1.0,1.0,1.0	0.926,1.0,1.0	0.025
1283	"UBE2B"	"UBE2B"	chr5	+	134376668	134376694	134374382	134374463	134380718	134380808	1283	70,251,215	0,2,3	517,248,75	31,8,0	95	69	7.47051479344e-06	0.0017378528038256315	1.0,0.989,0.981	0.924,0.957,1.0	0.03
12852	"COMMD7"	"COMMD7"	chr20	-	32704439	32704489	32704022	32704071	32706582	32706620	12852	45,351,308	0,0,3	255,518,211	13,5,8	119	69	6.47585136592e-05	0.007018445417313785	1.0,1.0,0.983	0.919,0.984,0.939	0.047
12963	"ODF2"	"ODF2"	chr9	+	128469182	128469353	128460941	128461010	128471307	128471468	12963	7,73,91	0,0,0	87,35,38	9,0,0	240	69	0.000151346474157	0.012231566689091483	1.0,1.0,1.0	0.735,1.0,1.0	0.088
12969	"PEX3"	"PEX3"	chr6	+	143468121	143468165	143462915	143462997	143470960	143471085	12969	11,32,27	0,0,0	45,57,24	12,0,0	113	69	0.000222490967906	0.01596653359937358	1.0,1.0,1.0	0.696,1.0,1.0	0.101
13043	"NAP1L1"	"NAP1L1"	chr12	-	76055018	76055090	76050530	76050653	76059797	76059878	13043	4,6,15	0,0,0	75,19,6	26,6,0	141	69	4.08120353179e-07	0.00027461233699873424	1.0,1.0,1.0	0.585,0.608,1.0	0.269
13078	"NAP1L1"	"NAP1L1"	chr12	-	76074202	76074239	76060137	76060279	76084566	76084685	13078	787,2608,2720	2,22,26	3697,2324,2189	92,34,24	106	69	7.34611836706e-06	0.0017217155395337588	0.996,0.987,0.986	0.963,0.978,0.983	0.015
13232	"CPED1"	"CPED1"	chr7	+	121015664	121015848	120989390	120989870	121046886	121046993	13232	9,125,118	0,10,2	149,166,98	0,1,0	253	69	1.29835863594e-05	0.0024943827076962855	1.0,0.773,0.941	1.0,0.978,1.0	-0.088
13433	"TTC7B"	"TTC7B"	chr14	-	90578105	90578308	90524563	90541589	90593485	90593626	13433	197,1088,1281	0,16,13	1850,934,2058	72,22,28	272	69	7.93036106976e-05	0.008123491994083971	1.0,0.945,0.962	0.867,0.915,0.949	0.059
13491	"LTBP4"	"LTBP4"	chr19	+	40622949	40623021	40622400	40622667	40625856	40626009	13491	1,38,19	0,0,0	10,11,37	10,0,2	141	69	0.000107676331086	0.00998231373387944	1.0,1.0,1.0	0.329,1.0,0.901	0.257
13577	"SLFN14"	"SLFN14"	chr17	-	35559726	35559805	35557002	35558106	35560766	35560819	13577	29,181,163	5,15,28	216,374,92	6,26,5	148	69	0.000737523132442	0.0355891825038887	0.73,0.849,0.731	0.944,0.87,0.896	-0.133
13629	"CSDE1"	"CSDE1"	chr1	-	114739691	114739890	114737962	114738072	114749820	114750207	13629	837,3032,3354	0,7,9	5045,3112,3969	42,14,15	268	69	0.000259307557915	0.017734086395242578	1.0,0.991,0.99	0.969,0.983,0.986	0.014
13667	"TOR1AIP2"	"TOR1AIP2"	chr1	-	179877238	179877373	179857821	179865854	179877692	179877803	13667	13,66,93	0,0,0	37,75,44	5,4,4	204	69	3.29788551467e-07	0.00023451338846761885	1.0,1.0,1.0	0.715,0.864,0.788	0.211
13707	"PEAR1"	"PEAR1"	chr1	+	156904747	156904852	156893730	156893837	156905323	156905424	13707	2,71,131	0,0,0	91,110,53	10,0,2	174	69	4.47223216883e-05	0.0054766902627959866	1.0,1.0,1.0	0.783,1.0,0.913	0.101
13787	"PHACTR2"	"PHACTR2"	chr6	+	143753753	143753912	143748984	143749065	143765260	143765798	13787	61,218,107	6,8,2	120,256,77	0,0,1	228	69	2.05381037122e-06	0.0007581801297283199	0.755,0.892,0.942	1.0,1.0,0.959	-0.123
1381	"CDC16"	"CDC16"	chr13	+	114236644	114236699	114234844	114235132	114236801	114236896	1381	3,17,39	0,1,1	51,33,13	8,2,3	124	69	0.00038995516732	0.023373778261861728	1.0,0.904,0.956	0.78,0.902,0.707	0.157
13892	"MTRF1L"	"MTRF1L"	chr6	-	152995243	152995319	152994512	152994676	152998549	152998629	13892	37,47,74	0,0,0	123,58,71	10,0,1	145	69	0.000262544512982	0.017896784301606333	1.0,1.0,1.0	0.854,1.0,0.971	0.058
13909	"MS4A7"	"MS4A7"	chr11	+	60385087	60385222	60383128	60383288	60386716	60386773	13909	0,4,0	13,8,14	8,19,3	12,38,2	204	69	0.000103490021661	0.009694753121976643	0.0,0.145,0.0	0.184,0.145,0.337	-0.174
13957	"ATP1B3"	"ATP1B3"	chr3	+	141915969	141916020	141913651	141913836	141921976	141922063	13957	7,25,36	0,0,0	52,29,38	12,0,0	120	69	0.000150526188925	0.012188532450015535	1.0,1.0,1.0	0.714,1.0,1.0	0.095
14075	"STRN3"	"STRN3"	chr14	-	30913523	30913657	30912006	30912182	30935162	30935304	14075	59,130,133	0,0,0	263,189,141	11,1,0	203	69	0.00109478533737	0.04595455699717339	1.0,1.0,1.0	0.89,0.985,1.0	0.042
1410	"BECN1"	"BECN1"	chr17	-	42811654	42811797	42810131	42810928	42813947	42814008	1410	122,632,599	6,13,11	928,641,778	5,2,10	212	69	0.000247709939122	0.01718508299383303	0.869,0.941,0.947	0.984,0.991,0.962	-0.06
14129	"TRIM37"	"TRIM37"	chr17	-	59075629	59075714	59070822	59070947	59079753	59079877	14129	37,63,54	8,1,1	71,109,20	0,0,0	154	69	5.15173258185e-05	0.0060941393152065685	0.675,0.966,0.96	1.0,1.0,1.0	-0.133
14130	"TRIM37"	"TRIM37"	chr17	-	59075646	59075714	59070822	59070947	59079753	59079877	14130	20,78,64	8,1,1	72,140,32	0,0,0	137	69	0.000252077752263	0.017391203466421	0.557,0.975,0.97	1.0,1.0,1.0	-0.166
14206	"CPLANE1"	"CPLANE1"	chr5	-	37244374	37244607	37243012	37243119	37245478	37245598	14206	22,22,47	6,1,0	68,68,51	0,0,1	302	69	0.000696967853484	0.03412688369911445	0.456,0.834,1.0	1.0,1.0,0.921	-0.21
14222	"PBRM1"	"PBRM1"	chr3	-	52682091	52682233	52679573	52679723	52685748	52685913	14222	6,26,33	0,5,2	16,31,23	0,0,0	211	69	0.00013529497841	0.01136177300415099	1.0,0.63,0.844	1.0,1.0,1.0	-0.175
14238	"NDEL1"	"NDEL1"	chr17	+	8445710	8445864	8444259	8444357	8446753	8446902	14238	14,62,82	0,0,0	130,163,52	13,0,0	223	69	0.000192214744766	0.014251447965902822	1.0,1.0,1.0	0.756,1.0,1.0	0.081
14327	"SSX2IP"	"SSX2IP"	chr1	-	84650361	84650527	84643705	84647607	84655831	84656005	14327	220,1201,1508	0,5,17	1647,1591,1951	25,43,14	235	69	0.000724392932476	0.035112576712277806	1.0,0.986,0.963	0.951,0.916,0.976	0.035
14328	"SSX2IP"	"SSX2IP"	chr1	-	84651882	84651997	84643705	84647607	84655831	84656005	14328	144,1015,1070	0,5,17	773,1352,1568	25,43,14	184	69	0.000242523353519	0.016956853511908898	1.0,0.987,0.959	0.921,0.922,0.977	0.042
14382	"KLHL24"	"KLHL24"	chr3	+	183636220	183636311	183635622	183635747	183650295	183651276	14382	10,4,10	0,0,2	6,6,10	7,4,0	160	69	0.000935682066693	0.04146754722907072	1.0,1.0,0.683	0.27,0.393,1.0	0.34
14421	"EGF"	"EGF"	chr4	+	109993246	109993369	109988583	109988709	109994732	109994880	14421	267,1638,1416	0,19,3	1502,913,1615	34,14,10	192	69	0.00103707250107	0.044419497535562895	1.0,0.969,0.994	0.941,0.959,0.983	0.027
14441	"NUP153"	"NUP153"	chr6	-	17668974	17669028	17665238	17665385	17669292	17669337	14441	45,113,156	0,1,3	232,512,70	17,14,3	123	69	0.000405382720089	0.023959144436938327	1.0,0.984,0.967	0.884,0.954,0.929	0.061
14457	"RPS6KB1"	"RPS6KB1"	chr17	+	59931621	59931722	59930116	59930174	59934169	59934260	14457	11,38,35	0,0,0	35,91,20	0,8,0	170	69	0.0010970827472	0.04598268390591721	1.0,1.0,1.0	1.0,0.822,1.0	0.059
14541	"CTNNAL1"	"CTNNAL1"	chr9	-	108970401	108970494	108965377	108965528	108976961	108977048	14541	60,124,179	0,0,0	441,135,83	13,2,0	162	69	0.000536210080593	0.028826819770848937	1.0,1.0,1.0	0.935,0.966,1.0	0.033
14581	"HERC4"	"HERC4"	chr10	-	67990210	67990400	67988662	67988835	67990903	67991015	14581	52,108,192	11,1,2	269,234,132	0,2,0	259	69	5.01315443555e-05	0.005952716605567596	0.557,0.966,0.962	1.0,0.969,1.0	-0.161
1463	"STAM2"	"STAM2"	chr2	-	152126225	152126379	152123765	152123935	152132113	152132168	1463	21,84,64	0,0,0	118,100,59	20,6,1	223	69	8.44715053461e-08	7.889512522452088e-05	1.0,1.0,1.0	0.646,0.838,0.948	0.189
14643	"ANKRD28"	"ANKRD28"	chr3	-	15814239	15814309	15795222	15795306	15859376	15859814	14643	4,6,9	0,5,2	18,17,5	0,0,1	139	69	0.000109537866769	0.010063450973765244	1.0,0.373,0.691	1.0,1.0,0.713	-0.216
14681	"FAM49B"	"FAM49B"	chr8	-	129904498	129904585	129903311	129903350	129939607	129939811	14681	12,40,26	0,0,0	25,147,17	0,3,8	156	69	0.000344342560615	0.021571401869215325	1.0,1.0,1.0	1.0,0.956,0.485	0.186
14739	"MCM6"	"MCM6"	chr2	-	135844544	135844684	135839625	135840951	135846236	135846392	14739	36,581,246	0,5,5	528,331,175	26,18,1	209	69	4.10475845064e-05	0.005199665375823872	1.0,0.975,0.942	0.87,0.859,0.983	0.068
14772	"DMAC2L"	"DMAC2L"	chr14	+	50323944	50324116	50322510	50322719	50325608	50327957	14772	40,203,215	0,1,0	339,141,106	9,3,1	241	69	0.000318769134307	0.020501147088930253	1.0,0.983,1.0	0.915,0.931,0.968	0.056
1482	"ARL15"	"ARL15"	chr5	-	54171783	54171928	54154579	54154639	54310431	54310573	1482	388,601,912	18,12,14	1041,1157,569	0,19,2	214	69	1.64827016259e-05	0.002922979690978842	0.874,0.942,0.955	1.0,0.952,0.989	-0.057
1485	"ANKRD12"	"ANKRD12"	chr18	+	9204475	9204544	9182381	9182519	9208656	9208803	1485	131,539,344	0,2,4	688,937,230	40,15,2	138	69	4.87161401996e-07	0.0003048509905270369	1.0,0.993,0.977	0.896,0.969,0.983	0.041
14853	"PPP1R2"	"PPP1R2"	chr3	-	195523688	195523786	195519017	195519185	195524818	195524896	14853	25,127,74	0,0,2	74,158,86	10,5,4	167	69	1.98363030627e-05	0.003301320044560048	1.0,1.0,0.939	0.754,0.929,0.899	0.119
14854	"PPP1R2"	"PPP1R2"	chr3	-	195523691	195523786	195519017	195519185	195524818	195524896	14854	46,195,122	0,0,2	189,284,145	10,5,4	164	69	0.000184406165814	0.013886383439401538	1.0,1.0,0.962	0.888,0.96,0.938	0.059
14885	"UPF3A"	"UPF3A"	chr13	+	114286518	114286629	114281910	114282127	114291633	114291792	14885	4,23,30	0,0,0	21,92,34	0,10,0	180	69	0.00015696876198	0.01252887017655926	1.0,1.0,1.0	1.0,0.779,1.0	0.074
14959	"YIPF1"	"YIPF1"	chr1	-	53855000	53855051	53851732	53852270	53860055	53860153	14959	2,3,2	0,1,0	3,5,2	5,13,0	120	69	3.41834508731e-05	0.004693002578131629	1.0,0.633,1.0	0.257,0.181,1.0	0.398
14970	"ZC3H14"	"ZC3H14"	chr14	+	88596733	88596808	88575839	88575940	88601923	88602083	14970	6,10,22	0,0,0	37,51,6	12,0,0	144	69	0.000231546436423	0.016432462373394734	1.0,1.0,1.0	0.596,1.0,1.0	0.135
1498	"DPY19L2"	"DPY19L2"	chr12	-	63582405	63582525	63570757	63570857	63594086	63594133	1498	2,8,3	0,0,0	3,20,8	4,1,1	189	69	0.000135297001669	0.01136177300415099	1.0,1.0,1.0	0.215,0.88,0.745	0.387
15008	"C4orf33"	"C4orf33"	chr4	+	129106586	129106647	129102601	129102791	129109472	129109672	15008	5,17,31	0,0,0	20,30,12	12,0,0	130	69	0.0011512291318	0.04755334810919094	1.0,1.0,1.0	0.469,1.0,1.0	0.177
15035	"DCTN3"	"DCTN3"	chr9	-	34616029	34616113	34614709	34614768	34617884	34617971	15035	23,86,94	0,0,0	103,79,101	22,1,0	153	69	1.361312035e-05	0.002567031062222483	1.0,1.0,1.0	0.679,0.973,1.0	0.116
15048	"ENTPD5"	"ENTPD5"	chr14	-	73972883	73973024	73971851	73971908	73973876	73973978	15048	21,88,64	0,0,0	66,64,58	3,6,0	210	69	0.000101988866548	0.009611682683696077	1.0,1.0,1.0	0.878,0.778,1.0	0.115
