ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
21779	"SMC6"	"SMC6"	chr2	-	17714860	17715065	17714860	17715062	17716085	17716264	21779	9,13,12	0,0,0	87,27,6	20,0,0	72	69	3.8809618719e-05	0.023077169530785376	1.0,1.0,1.0	0.807,1.0,1.0	0.064
22984	"ARHGAP30"	"ARHGAP30"	chr1	-	161056387	161056532	161056387	161056528	161059613	161059716	22984	20,5,9	10,0,0	26,19,9	0,0,0	73	69	0.00012445647369	0.04774511655994597	0.654,1.0,1.0	1.0,1.0,1.0	-0.115
23952	"ZNF736"	"ZNF736"	chr7	+	64336886	64336982	64336907	64336982	64336258	64336385	23952	18,4,16	0,0,0	14,12,9	8,0,2	90	69	1.19662793208e-05	0.010070136572870671	1.0,1.0,1.0	0.573,1.0,0.775	0.217
25653	"DENND6A"	"DENND6A"	chr3	-	57663635	57663716	57663635	57663713	57666122	57666235	25653	8,1,37	1,0,1	107,94,13	28,14,3	72	69	2.21687301427e-05	0.015135720326742584	0.885,1.0,0.973	0.786,0.865,0.806	0.134
27725	"XRN2"	"XRN2"	chr20	+	21333672	21333994	21333936	21333994	21333543	21333618	27725	4,17,25	0,0,1	5,34,21	5,5,4	333	69	8.95456249372e-07	0.0011209698363848957	1.0,1.0,0.838	0.172,0.585,0.521	0.52
27727	"XRN2"	"XRN2"	chr20	+	21333684	21333994	21333936	21333994	21333543	21333618	27727	18,17,25	0,0,1	2,34,21	5,5,4	321	69	1.99331092632e-07	0.00031607266921680803	1.0,1.0,0.843	0.079,0.594,0.53	0.547
28446	"INTS13"	"INTS13"	chr12	-	26913973	26914128	26913973	26914001	26914407	26914578	28446	11,26,29	0,0,0	34,39,10	8,4,0	196	69	1.43869467217e-06	0.0015939981079637728	1.0,1.0,1.0	0.599,0.774,1.0	0.209
28605	"RBM41"	"RBM41"	chrX	-	107115351	107115556	107115351	107115553	107115861	107116054	28605	15,2,37	0,0,0	106,41,25	11,4,2	72	69	4.34025060703e-05	0.02442584015455951	1.0,1.0,1.0	0.902,0.908,0.923	0.089
29774	"CIRBP"	"CIRBP"	chr19	+	1271139	1271365	1271328	1271365	1270927	1271036	29774	210,6,808	14,0,9	471,642,892	0,3,2	258	69	3.15373808069e-07	0.0004444633380819774	0.8,1.0,0.96	1.0,0.983,0.992	-0.072
315	"RPL28"	"RPL28"	chr19	+	55388242	55392083	55391553	55392083	55387929	55388048	315	235,64,839	0,0,1	674,1450,431	8,5,0	3380	69	0.000100121162234	0.041778628837468246	1.0,1.0,0.945	0.632,0.855,1.0	0.153
3425	"PGBD2"	"PGBD2"	chr1	+	248916601	248919146	248917278	248919146	248913815	248913879	3425	8,8,38	0,0,1	8,67,6	7,0,2	746	69	3.99801330419e-05	0.023193352790282718	1.0,1.0,0.779	0.096,1.0,0.217	0.489
3585	"LRRC28"	"LRRC28"	chr15	+	99333922	99334129	99334017	99334129	99317463	99317546	3585	26,9,137	0,0,0	157,164,79	2,12,2	164	69	4.46397229426e-05	0.02442584015455951	1.0,1.0,1.0	0.971,0.852,0.943	0.078
3831	"NCAPH2"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	3831	0,0,0	4,5,5	5,5,0	0,10,3	72	69	8.53678257985e-05	0.03760136549291338	0.0,0.0,0.0	1.0,0.324,0.0	-0.441
4095	"ARL6IP4"	"ARL6IP4"	chr12	+	122981570	122981879	122981594	122981879	122981128	122981299	4095	0,0,5	22,4,5	13,14,6	14,4,4	93	69	7.3349979162e-05	0.03367282655962743	0.0,0.0,0.426	0.408,0.722,0.527	-0.41
412	"MBNL1"	"MBNL1"	chr3	+	152447619	152447773	152447724	152447773	152445281	152445539	412	2773,5,21945	12,0,212	19105,15639,6823	354,194,76	174	69	3.12937198162e-05	0.02011678718454911	0.989,1.0,0.976	0.955,0.97,0.973	0.022
4730	"DOK3"	"DOK3"	chr5	-	177501904	177504660	177501904	177503392	177504742	177504915	4730	435,1,3131	0,0,6	2249,1665,2439	22,1,21	1337	69	4.74229528412e-05	0.025065665185065377	1.0,1.0,0.964	0.841,0.988,0.857	0.093
4979	"TMEM91"	"TMEM91"	chr19	+	41383714	41384082	41383885	41384082	41383560	41383632	4979	81,1,1166	0,0,3	483,534,588	14,6,3	240	69	9.23205714919e-05	0.03992445078063348	1.0,1.0,0.991	0.908,0.962,0.983	0.046
5519	"CPSF4"	"CPSF4"	chr7	+	99453965	99454136	99454040	99454136	99452367	99452440	5519	3,10,6	0,0,2	0,1,1	8,1,1	144	69	1.57376212062e-09	7.213646683702267e-06	1.0,1.0,0.59	0.0,0.324,0.324	0.647
6301	"BCLAF1"	"BCLAF1"	chr6	-	136275842	136276508	136275842	136275989	136277864	136278776	6301	38,26,47	0,0,2	80,47,12	10,5,4	588	69	5.72939226473e-06	0.005678066459025127	1.0,1.0,0.734	0.484,0.525,0.26	0.488
8363	"TOP2B"	"TOP2B"	chr3	-	25630028	25630174	25630028	25630154	25630311	25630469	8363	0,0,0	7,6,83	18,0,1	67,46,29	89	69	1.37417666655e-05	0.010543481294803791	0.0,0.0,0.0	0.172,0.0,0.026	-0.066
8654	"GFI1B"	"GFI1B"	chr9	+	132987281	132987418	132987340	132987418	132986658	132986778	8654	1602,5,4463	15,0,64	7525,5128,2458	29,24,32	128	69	6.80301256726e-05	0.033022378349444714	0.983,1.0,0.974	0.993,0.991,0.976	-0.001
870	"THRA"	"THRA"	chr17	+	40093019	40093867	40093136	40093867	40089205	40089333	870	12,10,72	0,0,1	19,36,20	6,0,5	186	69	1.22780727607e-05	0.010070136572870671	1.0,1.0,0.964	0.54,1.0,0.597	0.276
9521	"TPT1"	"TPT1"	chr13	-	45340711	45340820	45340711	45340785	45341041	45341284	9521	28,0,97	786,37,2199	113,214,210	6483,2369,1030	104	69	0.000119522782771	0.046604088331282545	0.023,0.0,0.028	0.011,0.057,0.119	-0.045
