ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
53	"DYM"	"DYM"	chr18	-	49391592	49391645	49391592	49391642	49430254	49430447	53	9,0,4	0,0,1	0,17,16	0,0,0	72	69	1	1.0	1.0,NA,0.793	NA,1.0,1.0	-0.103
56	"TP73-AS1"	"TP73-AS1"	chr1	-	3742803	3742957	3742803	3742911	3743060	3743190	56	0,0,1	0,0,0	2,1,2	0,0,1	115	69	1	1.0	NA,NA,1.0	1.0,1.0,0.545	0.152
70	"C15orf54"	"C15orf54"	chr15	+	39251947	39254842	39252058	39254842	39250668	39250863	70	221,0,2580	0,0,132	777,829,895	47,47,110	180	69	1	1.0	1.0,NA,0.882	0.864,0.871,0.757	0.11
75	"EML3"	"EML3"	chr11	-	62602758	62602889	62602758	62602779	62603148	62603247	75	0,0,35	0,0,4	4,25,36	0,0,0	179	69	1	1.0	NA,NA,0.771	1.0,1.0,1.0	-0.229
76	"EML3"	"EML3"	chr11	-	62611086	62611347	62611086	62611344	62611424	62611596	76	7,0,6	0,0,11	0,7,3	0,10,11	72	69	1	1.0	1.0,NA,0.343	NA,0.401,0.207	0.367
77	"SHE"	"SHE"	chr1	-	154486526	154486683	154486526	154486678	154489050	154489356	77	11,0,25	0,0,1	0,15,5	0,0,0	74	69	1	1.0	1.0,NA,0.959	NA,1.0,1.0	-0.02
86	"PAK1"	"PAK1"	chr11	-	77379240	77379409	77379240	77379388	77379893	77379994	86	2,0,10	0,0,10	0,3,4	4,15,7	90	69	1	1.0	1.0,NA,0.434	0.0,0.133,0.305	0.571
87	"PAK1"	"PAK1"	chr11	-	77392330	77392541	77392330	77392538	77397026	77397093	87	0,0,0	0,0,1	0,0,1	0,0,1	72	69	1	1.0	NA,NA,0.0	NA,NA,0.489	-0.489
88	"PAK1"	"PAK1"	chr11	-	77392330	77392541	77392330	77392538	77411773	77411971	88	10,0,10	8,0,0	6,9,4	0,0,0	72	69	1	1.0	0.545,NA,1.0	1.0,1.0,1.0	-0.228
90	"PAK1"	"PAK1"	chr11	-	77392330	77392541	77392330	77392538	77473551	77474094	90	0,0,1	0,0,0	0,0,1	0,0,1	72	69	1	1.0	NA,NA,1.0	NA,NA,0.489	0.511
92	"ARMCX3"	"ARMCX3"	chrX	+	101623785	101623893	101623813	101623893	101623360	101623430	92	20,0,93	3,0,49	1,48,75	10,23,45	97	69	1	1.0	0.826,NA,0.574	0.066,0.598,0.542	0.298
99	"CDK13"	"CDK13"	chr7	+	40092784	40093237	40092964	40093237	40088125	40088331	99	0,0,11	0,0,1	0,7,8	4,1,4	249	69	1	1.0	NA,NA,0.753	0.0,0.66,0.357	0.414
100	"CCDC106"	"CCDC106"	chr19	+	55648757	55649077	55648945	55649077	55648018	55648277	100	0,0,25	0,0,0	0,8,7	0,0,2	257	69	1	1.0	NA,NA,1.0	NA,1.0,0.484	0.258
102	"PCED1A"	"PCED1A"	chr20	-	2838843	2839082	2838843	2838929	2839191	2839271	102	8,0,5	0,0,1	0,3,11	0,2,0	222	69	1	1.0	1.0,NA,0.608	NA,0.318,1.0	0.145
104	"LOC100289561"	"LOC100289561"	chr7	+	102365954	102366076	102365973	102366076	102363882	102364411	104	0,6,1	0,0,0	0,0,0	0,2,2	88	69	1	1.0	NA,1.0,1.0	NA,0.0,0.0	1.0
106	"NDUFB9"	"NDUFB9"	chr8	+	124543088	124543279	124543119	124543279	124539101	124539287	106	2,0,36	0,0,0	6,9,27	0,1,0	100	69	1	1.0	1.0,NA,1.0	1.0,0.861,1.0	0.046
112	"PDZD11"	"PDZD11"	chrX	-	70289521	70289621	70289521	70289593	70289859	70289927	112	0,0,0	0,0,2	0,2,1	0,0,3	97	69	1	1.0	NA,NA,0.0	NA,1.0,0.192	-0.596
114	"STAT2"	"STAT2"	chr12	-	56355707	56355803	56355707	56355791	56356131	56356285	114	22,12,23	1,0,2	13,10,14	0,1,3	81	69	0.852938592936	1.0	0.949,1.0,0.907	1.0,0.895,0.799	0.054
116	"MINDY2"	"MINDY2"	chr15	+	58854481	58861899	58854484	58861899	58851770	58851965	116	24,0,32	0,0,8	11,20,29	0,3,10	72	69	1	1.0	1.0,NA,0.793	1.0,0.865,0.735	0.03
117	"CD68"	"CD68"	chr17	+	7579809	7580327	7579890	7580327	7579637	7579726	117	208,3,5689	10,0,67	414,1430,2228	16,35,61	150	69	0.000606666557951	0.26192221972976476	0.905,1.0,0.975	0.922,0.949,0.944	0.022
119	"LOC105369147"	"LOC105369147"	chr8	-	103285837	103285902	103285837	103285897	103298348	103298818	119	0,0,0	0,0,1	0,0,1	0,0,0	74	69	1	1.0	NA,NA,0.0	NA,NA,1.0	-1.0
121	"HAUS7"	"HAUS7"	chrX	-	153455541	153455766	153455541	153455648	153456264	153456364	121	0,0,2	0,0,0	0,4,7	0,0,1	187	69	1	1.0	NA,NA,1.0	NA,1.0,0.721	0.139
124	"B4GALT3"	"B4GALT3"	chr1	-	161175807	161176095	161175807	161176074	161176433	161176579	124	0,0,4	6,8,11	1,1,1	0,5,15	90	69	0.510256165646	1.0	0.0,0.0,0.218	1.0,0.133,0.049	-0.321
130	"SNX27"	"SNX27"	chr1	+	151693592	151699080	151694369	151699080	151693423	151693483	130	17,2,99	0,0,16	16,37,30	4,5,10	846	69	0.110188131148	1.0	1.0,1.0,0.335	0.246,0.376,0.197	0.505
131	"DNAJC10"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182736248	182736386	131	0,0,4	1,0,13	0,10,17	2,8,6	823	69	1	1.0	0.0,NA,0.025	0.0,0.095,0.192	-0.083
136	"SLC66A1"	"SLC66A1"	chr1	+	19325494	19325582	19325525	19325582	19324632	19324762	136	0,0,0	0,0,2	0,2,3	0,0,2	100	69	1	1.0	NA,NA,0.0	NA,1.0,0.509	-0.754
139	"CDC16"	"CDC16"	chr13	+	114236798	114236896	114236801	114236896	114234844	114235132	139	22,0,83	0,0,1	5,48,54	0,1,1	72	69	1	1.0	1.0,NA,0.988	1.0,0.979,0.981	0.007
140	"CDC16"	"CDC16"	chr13	+	114236798	114236896	114236801	114236896	114236644	114236699	140	18,0,114	0,0,13	11,51,67	2,5,14	72	69	1	1.0	1.0,NA,0.894	0.841,0.907,0.821	0.091
141	"BIVM"	"BIVM"	chr13	+	102839550	102841533	102839571	102841533	102838642	102838739	141	0,0,0	0,0,27	0,6,6	5,35,32	90	69	1	1.0	NA,NA,0.0	0.0,0.116,0.126	-0.081
142	"RHBDF2"	"RHBDF2"	chr17	-	76479732	76479941	76479732	76479854	76481374	76481545	142	0,0,0	18,0,6	0,0,1	0,3,1	156	69	1	1.0	0.0,NA,0.0	NA,0.0,0.307	-0.153
145	"RHBDF2"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487909	76500935	76501423	145	18,0,7	0,0,0	0,11,25	0,0,5	292	69	1	1.0	1.0,NA,1.0	NA,1.0,0.542	0.229
146	"PSEN2"	"PSEN2"	chr1	+	226891742	226891844	226891745	226891844	226891277	226891361	146	0,0,2	0,0,2	0,0,7	0,0,0	72	69	1	1.0	NA,NA,0.489	NA,NA,1.0	-0.511
154	"PDSS1"	"PDSS1"	chr10	+	26720134	26720359	26720217	26720359	26709637	26709768	154	9,0,1	0,0,2	6,0,14	0,2,21	152	69	1	1.0	1.0,NA,0.185	1.0,0.0,0.232	0.182
155	"RUVBL2"	"RUVBL2"	chr19	+	49004206	49004418	49004276	49004418	49003278	49003334	155	0,0,0	0,0,6	0,0,1	6,8,1	139	69	1	1.0	NA,NA,0.0	0.0,0.0,0.332	-0.111
158	"GFI1B"	"GFI1B"	chr9	+	132989675	132989907	132989741	132989907	132988196	132988468	158	78,0,874	0,0,8	81,402,339	18,3,6	135	69	1	1.0	1.0,NA,0.982	0.697,0.986,0.967	0.108
159	"GFI1B"	"GFI1B"	chr9	+	132989675	132989907	132989741	132989907	132989060	132989198	159	214,0,1793	428,0,3053	280,857,706	448,1378,1219	135	69	1	1.0	0.204,NA,0.231	0.242,0.241,0.228	-0.019
164	"CD14"	"CD14"	chr5	-	140633068	140633292	140633068	140633192	140633530	140633701	164	0,0,12	0,0,1	4,2,6	0,0,0	169	69	1	1.0	NA,NA,0.83	1.0,1.0,1.0	-0.17
165	"AFTPH"	"AFTPH"	chr2	+	64581099	64581273	64581189	64581273	64579485	64579546	165	8,0,3	0,0,17	0,6,1	4,8,5	159	69	1	1.0	1.0,NA,0.071	0.0,0.246,0.08	0.427
166	"AFTPH"	"AFTPH"	chr2	+	64591884	64593004	64591887	64593004	64585421	64585545	166	33,0,32	2,0,9	10,44,45	22,19,20	72	69	1	1.0	0.941,NA,0.773	0.303,0.689,0.683	0.299
168	"PPP2R2D"	"PPP2R2D"	chr10	+	131943967	131944145	131944094	131944145	131940581	131940694	168	85,0,629	0,0,18	35,398,438	0,11,11	196	69	1	1.0	1.0,NA,0.925	1.0,0.927,0.933	0.009
169	"APPL2"	"APPL2"	chr12	-	105207970	105208047	105207970	105208029	105208157	105208199	169	0,0,2	2,0,18	0,0,5	9,13,56	87	69	1	1.0	0.0,NA,0.081	0.0,0.0,0.066	0.018
172	"KIAA1586"	"KIAA1586"	chr6	+	57047312	57047396	57047334	57047396	57046531	57046776	172	0,0,27	0,0,1	3,13,23	0,0,0	91	69	1	1.0	NA,NA,0.953	1.0,1.0,1.0	-0.047
192	"C6orf223"	"C6orf223"	chr6	+	44000973	44001143	44001016	44001143	44000584	44000700	192	0,0,5	0,0,0	0,0,3	0,1,0	112	69	1	1.0	NA,NA,1.0	NA,0.0,1.0	0.5
194	"LYRM4-AS1"	"LYRM4-AS1"	chr6	+	5042505	5043589	5042587	5043589	5021380	5021473	194	6,0,3	0,0,0	0,1,2	0,0,1	151	69	1	1.0	1.0,NA,1.0	NA,1.0,0.478	0.261
196	"MAP2"	"MAP2"	chr2	+	209680749	209680827	209680752	209680827	209678571	209678685	196	19,0,17	7,0,5	4,12,15	0,4,1	72	69	1	1.0	0.722,NA,0.765	1.0,0.742,0.935	-0.149
198	"MAP2"	"MAP2"	chr2	+	209692624	209696350	209692636	209696350	209680749	209680827	198	15,0,4	0,0,0	0,3,6	0,0,1	81	69	1	1.0	1.0,NA,1.0	NA,1.0,0.836	0.082
203	"MAP2"	"MAP2"	chr2	+	209696916	209697051	209696919	209697051	209696541	209696748	203	6,0,5	0,0,2	0,1,4	0,1,0	72	69	1	1.0	1.0,NA,0.706	NA,0.489,1.0	0.109
204	"MAP2"	"MAP2"	chr2	+	209700276	209700338	209700279	209700338	209696916	209697051	204	6,0,3	0,0,0	0,2,3	0,1,0	72	69	1	1.0	1.0,NA,1.0	NA,0.657,1.0	0.171
205	"ATXN7L3"	"ATXN7L3"	chr17	-	44196033	44196100	44196033	44196079	44196395	44196418	205	26,0,26	8,0,278	0,32,27	14,164,138	90	69	1	1.0	0.714,NA,0.067	0.0,0.13,0.13	0.304
207	"PHYKPL"	"PHYKPL"	chr5	-	178222354	178222580	178222354	178222492	178222851	178222934	207	19,0,36	0,0,1	24,35,43	0,0,1	157	69	1	1.0	1.0,NA,0.941	1.0,1.0,0.95	-0.013
208	"DENND10"	"DENND10"	chr10	+	119107947	119108164	119107967	119108164	119104112	119104197	208	0,0,40	0,0,3	4,11,18	0,1,0	89	69	1	1.0	NA,NA,0.912	1.0,0.895,1.0	-0.053
209	"DENND10"	"DENND10"	chr10	+	119107947	119108164	119107967	119108164	119105310	119105495	209	0,0,8	0,0,1	0,1,4	0,0,0	89	69	1	1.0	NA,NA,0.861	NA,1.0,1.0	-0.139
210	"KIAA1191"	"KIAA1191"	chr5	-	176350612	176350737	176350612	176350732	176359480	176359567	210	2,0,24	0,0,4	0,6,9	0,0,0	74	69	1	1.0	1.0,NA,0.848	NA,1.0,1.0	-0.076
213	"APOL1"	"APOL1"	chr22	+	36254897	36254999	36254936	36254999	36253070	36253219	213	0,0,0	0,0,2	0,0,2	0,4,4	108	69	1	1.0	NA,NA,0.0	NA,0.0,0.242	-0.121
214	"TMEM71"	"TMEM71"	chr8	-	132746941	132747114	132746941	132747057	132751784	132751997	214	17,0,89	0,0,1	18,83,77	0,2,2	126	69	1	1.0	1.0,NA,0.98	1.0,0.958,0.955	0.019
219	"TP53INP2"	"TP53INP2"	chr20	+	34708690	34708863	34708708	34708863	34705357	34705474	219	0,0,44	0,0,12	0,14,3	0,8,8	87	69	1	1.0	NA,NA,0.744	NA,0.581,0.229	0.339
225	"ATP5MC2"	"ATP5MC2"	chr12	-	53669870	53670114	53669870	53669948	53672575	53672645	225	7,0,34	14,11,236	6,44,32	27,183,137	235	69	0.112893102335	1.0	0.128,0.0,0.041	0.061,0.066,0.064	-0.007
227	"RUBCNL"	"RUBCNL"	chr13	-	46371940	46372597	46371940	46372210	46377889	46378005	227	8,0,2	7,0,0	3,24,31	0,0,0	456	69	1	1.0	0.147,NA,1.0	1.0,1.0,1.0	-0.426
228	"RUBCNL"	"RUBCNL"	chr13	-	46371940	46372597	46371940	46372210	46387133	46387252	228	8,0,2	0,0,0	3,24,34	0,3,0	456	69	1	1.0	1.0,NA,1.0	1.0,0.548,1.0	0.151
233	"PDHA1"	"PDHA1"	chrX	+	19351259	19351407	19351280	19351407	19349936	19350110	233	0,0,0	0,0,19	0,2,1	6,5,12	90	69	1	1.0	NA,NA,0.0	0.0,0.235,0.06	-0.098
236	"TTC39B"	"TTC39B"	chr9	-	15210087	15210164	15210087	15210158	15211265	15211397	236	112,0,176	2,0,0	78,162,179	0,0,0	75	69	1	1.0	0.981,NA,1.0	1.0,1.0,1.0	-0.01
238	"STUB1"	"STUB1"	chr16	+	681062	681350	681151	681350	680409	680684	238	0,0,1	24,0,257	0,4,2	7,71,89	158	69	1	1.0	0.0,NA,0.002	0.0,0.024,0.01	-0.01
239	"ABTB1"	"ABTB1"	chr3	+	127674344	127674418	127674390	127674418	127672937	127673081	239	21,0,158	54,0,519	20,74,152	74,310,353	115	69	1	1.0	0.189,NA,0.154	0.14,0.125,0.205	0.015
246	"ZNF286A"	"ZNF286A"	chr17	+	15700047	15700366	15700207	15700366	15699751	15699777	246	0,0,2	0,0,0	0,1,1	0,1,0	229	69	1	1.0	NA,NA,1.0	NA,0.232,1.0	0.384
247	"ZNF286A"	"ZNF286A"	chr17	+	15700134	15700366	15700207	15700366	15699751	15699777	247	0,0,1	0,0,0	0,1,1	0,1,0	142	69	1	1.0	NA,NA,1.0	NA,0.327,1.0	0.337
250	"MAP4"	"MAP4"	chr3	-	47850694	47853039	47850694	47852938	47853162	47853352	250	8,0,18	3,0,8	6,5,12	0,3,4	170	69	1	1.0	0.52,NA,0.477	1.0,0.404,0.549	-0.152
251	"GPATCH11"	"GPATCH11"	chr2	+	37092140	37092255	37092164	37092255	37091915	37092036	251	0,0,0	0,0,10	0,1,0	6,8,4	93	69	1	1.0	NA,NA,0.0	0.0,0.085,0.0	-0.028
253	"NET1"	"NET1"	chr10	+	5452824	5452920	5452857	5452920	5452357	5452525	253	0,0,4	3,0,46	0,3,3	12,39,24	102	69	1	1.0	0.0,NA,0.056	0.0,0.049,0.078	-0.014
255	"RBM48"	"RBM48"	chr7	+	92534237	92534970	92534401	92534970	92532403	92532549	255	2,0,0	0,0,1	0,0,0	0,3,2	233	69	1	1.0	1.0,NA,0.0	NA,0.0,0.0	0.5
257	"RBM7"	"RBM7"	chr11	+	114405705	114405799	114405708	114405799	114402827	114402915	257	0,0,23	0,0,12	2,3,13	0,8,3	72	69	1	1.0	NA,NA,0.647	1.0,0.264,0.806	-0.043
259	"PRMT9"	"PRMT9"	chr4	-	147670640	147670743	147670640	147670708	147672958	147673126	259	0,2,1	0,0,2	0,4,0	0,0,0	104	69	1	1.0	NA,1.0,0.249	NA,1.0,NA	-0.375
262	"CCNI"	"CCNI"	chr4	-	77066248	77066405	77066248	77066401	77075471	77075972	262	121,0,1264	0,0,2	81,968,351	0,2,0	73	69	1	1.0	1.0,NA,0.998	1.0,0.998,1.0	-0.0
263	"ZNF607"	"ZNF607"	chr19	-	37707913	37708012	37707913	37708009	37709695	37709822	263	0,0,1	0,0,0	0,0,0	2,7,3	72	69	1	1.0	NA,NA,1.0	0.0,0.0,0.0	1.0
265	"VDAC1"	"VDAC1"	chr5	-	133992945	133993018	133992945	133993015	134004646	134004768	265	5,9,42	0,0,2	2,20,21	0,3,1	72	69	0.366191126913	1.0	1.0,1.0,0.953	1.0,0.865,0.953	0.045
267	"OCIAD2"	"OCIAD2"	chr4	-	48904483	48904634	48904483	48904611	48906657	48906828	267	0,0,0	2,0,4	0,0,6	0,11,3	92	69	1	1.0	0.0,NA,0.0	NA,0.0,0.6	-0.3
274	"TRMT11"	"TRMT11"	chr6	+	126006610	126006954	126006841	126006954	125999456	125999613	274	0,0,2	0,0,5	0,0,0	0,2,0	300	69	1	1.0	NA,NA,0.084	NA,0.0,NA	0.084
277	"TRMT11"	"TRMT11"	chr6	+	126010924	126011417	126011252	126011417	126008391	126008472	277	8,2,0	0,0,7	0,4,5	5,2,3	397	69	0.428909587598	1.0	1.0,1.0,0.0	0.0,0.258,0.225	0.506
278	"TRMT11"	"TRMT11"	chr6	+	126010924	126011417	126011252	126011417	126008656	126008745	278	0,2,0	0,0,1	0,4,5	0,0,0	397	69	1	1.0	NA,1.0,0.0	NA,1.0,1.0	-0.5
283	"AP4E1"	"AP4E1"	chr15	+	50915424	50915571	50915447	50915571	50912077	50912149	283	6,0,3	0,0,14	0,2,3	11,31,39	92	69	1	1.0	1.0,NA,0.138	0.0,0.046,0.055	0.535
284	"RYK"	"RYK"	chr3	-	134191848	134191983	134191848	134191974	134195081	134195182	284	7,0,76	24,0,17	35,117,101	5,38,49	78	69	1	1.0	0.205,NA,0.798	0.861,0.731,0.646	-0.244
285	"FPGT"	"FPGT"	chr1	+	74204390	74208702	74205207	74208702	74201317	74201410	285	37,0,208	0,0,0	44,188,185	0,1,1	886	69	1	1.0	1.0,NA,1.0	1.0,0.936,0.935	0.043
286	"FPGT"	"FPGT"	chr1	+	74204390	74208702	74205218	74208702	74201317	74201410	286	37,0,209	0,0,0	44,188,187	0,0,1	897	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.935	0.022
287	"FPGT"	"FPGT"	chr1	+	74205207	74208702	74205218	74208702	74201317	74201410	287	0,0,1	0,0,0	0,1,3	0,0,1	80	69	1	1.0	NA,NA,1.0	NA,1.0,0.721	0.139
288	"TPT1"	"TPT1"	chr13	-	45333470	45337553	45333470	45337388	45338659	45338776	288	12,0,218	841,53,2893	15,88,59	1346,2821,2933	234	69	0.00126089979372	0.45365073078389406	0.004,0.0,0.022	0.003,0.009,0.006	0.003
289	"XXYLT1-AS2"	"XXYLT1-AS2"	chr3	+	195152241	195152856	195152256	195152856	195147870	195148105	289	0,0,3	0,0,34	0,1,2	4,10,24	84	69	1	1.0	NA,NA,0.068	0.0,0.076,0.064	0.021
290	"TMEM44-AS1"	"TMEM44-AS1"	chr3	+	194589020	194589142	194589024	194589142	194584267	194584448	290	0,0,1	0,0,1	0,1,1	0,4,0	73	69	1	1.0	NA,NA,0.486	NA,0.191,1.0	-0.11
296	"MEFV"	"MEFV"	chr16	-	3243859	3244067	3243859	3243892	3244253	3244286	296	0,0,2	26,0,1	0,0,0	10,7,4	244	69	1	1.0	0.0,NA,0.361	0.0,0.0,0.0	0.18
300	"CDKN1A"	"CDKN1A"	chr6	+	36685451	36687332	36685750	36687332	36684096	36684546	300	2,0,224	279,0,1582	23,66,159	332,974,1200	368	69	1	1.0	0.001,NA,0.026	0.013,0.013,0.024	-0.003
307	"SRPK1"	"SRPK1"	chr6	-	35890894	35891041	35890894	35891013	35920467	35920528	307	0,0,4	0,0,5	0,3,2	0,9,6	97	69	1	1.0	NA,NA,0.363	NA,0.192,0.192	0.171
311	"ZC3H12A"	"ZC3H12A"	chr1	+	37482349	37482540	37482433	37482540	37481600	37481835	311	0,0,1	0,0,0	0,0,1	0,0,4	153	69	1	1.0	NA,NA,1.0	NA,NA,0.101	0.899
312	"RPL28"	"RPL28"	chr19	+	55388242	55392083	55391553	55392083	55387929	55388048	312	235,64,839	0,0,1	394,756,755	0,0,1	3380	69	1	1.0	1.0,1.0,0.945	1.0,1.0,0.939	0.002
314	"MRPS31P5"	"MRPS31P5"	chr13	-	52169986	52170099	52169986	52170056	52171157	52171248	314	0,0,3	0,0,2	16,1,2	0,0,1	112	69	1	1.0	NA,NA,0.48	1.0,1.0,0.552	-0.371
319	"LY9"	"LY9"	chr1	+	160823464	160823796	160823506	160823796	160819320	160819374	319	0,6,0	0,0,0	0,1,9	0,1,2	111	69	1	1.0	NA,1.0,NA	NA,0.383,0.737	0.44
323	"ZNF302"	"ZNF302"	chr19	+	34683151	34683238	34683154	34683238	34682776	34682897	323	5,0,0	0,0,1	0,1,5	0,3,3	72	69	1	1.0	1.0,NA,0.0	NA,0.242,0.615	0.072
326	"MEMO1"	"MEMO1"	chr2	-	31932066	31932134	31932066	31932127	31943301	31943383	326	6,0,48	0,0,0	64,66,30	0,1,0	76	69	1	1.0	1.0,NA,1.0	1.0,0.984,1.0	0.005
327	"MEMO1"	"MEMO1"	chr2	-	31932066	31932135	31932066	31932127	31943301	31943383	327	47,0,232	0,0,0	191,201,256	0,1,0	77	69	1	1.0	1.0,NA,1.0	1.0,0.994,1.0	0.002
330	"PXK"	"PXK"	chr3	+	58412900	58412963	58412903	58412963	58410089	58410159	330	8,0,66	0,0,14	0,37,13	0,11,11	72	69	1	1.0	1.0,NA,0.819	NA,0.763,0.531	0.262
332	"PXK"	"PXK"	chr3	+	58420535	58420568	58420538	58420568	58412900	58412963	332	0,0,2	0,0,1	0,1,2	2,0,0	72	69	1	1.0	NA,NA,0.657	0.0,1.0,1.0	-0.01
335	"ANKRD44"	"ANKRD44"	chr2	-	196986661	196990927	196986661	196989649	196993582	196993674	335	50,10,51	4,0,1	42,86,156	0,1,0	1347	69	0.00105728427187	0.39351026856651183	0.39,1.0,0.723	1.0,0.815,1.0	-0.234
336	"ANKRD44"	"ANKRD44"	chr2	-	197088710	197088828	197088710	197088774	197089949	197090032	336	0,0,0	3,0,4	0,1,4	5,4,15	123	69	1	1.0	0.0,NA,0.0	0.0,0.123,0.13	-0.084
343	"TOR1AIP1"	"TOR1AIP1"	chr1	+	179889309	179889369	179889312	179889369	179884691	179884769	343	0,0,0	0,0,8	0,3,10	0,1,8	72	69	1	1.0	NA,NA,0.0	NA,0.742,0.545	-0.643
344	"PDIA5"	"PDIA5"	chr3	+	123146098	123146259	123146117	123146259	123145521	123145592	344	8,0,20	0,0,3	14,5,22	4,4,5	88	69	1	1.0	1.0,NA,0.839	0.733,0.495,0.775	0.252
351	"PAPOLA"	"PAPOLA"	chr14	+	96555846	96555947	96555849	96555947	96552479	96552622	351	89,0,189	6,0,12	108,137,172	2,7,10	72	69	1	1.0	0.934,NA,0.938	0.981,0.949,0.943	-0.022
