ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
186	"SPIN2B"	"SPIN2B"	chrX	-	57121237	57121546	57121292	57121546	57119681	57120631	186	0,0,38	6,0,6	0,8,25	8,1,2	124	69	1	1.0	0.0,NA,0.779	0.0,0.817,0.874	-0.174
187	"SPIN2B"	"SPIN2B"	chrX	-	57121237	57121548	57121292	57121548	57119681	57120634	187	0,0,27	3,0,2	0,6,14	0,2,6	124	69	1	1.0	0.0,NA,0.883	NA,0.625,0.565	-0.153
188	"CA5BP1"	"CA5BP1"	chrX	+	15675457	15675778	15675457	15675572	15688660	15688858	188	0,0,10	0,0,3	0,0,5	0,2,0	275	69	1	1.0	NA,NA,0.455	NA,0.0,1.0	-0.045
190	"USP5"	"USP5"	chr12	+	6863185	6863377	6863185	6863308	6863829	6863973	190	0,0,0	20,0,3	0,2,1	0,5,3	138	69	1	1.0	0.0,NA,0.0	NA,0.167,0.143	-0.155
194	"ATP5MC2"	"ATP5MC2"	chr12	-	53672571	53672645	53672575	53672645	53669870	53669948	194	0,0,5	14,11,236	0,4,4	27,183,137	73	69	0.476969193197	1.0	0.0,0.0,0.02	0.0,0.02,0.027	-0.009
197	"TOR1B"	"TOR1B"	chr9	+	129804072	129804479	129804072	129804338	129807187	129807363	197	0,0,4	0,0,1	0,1,4	0,1,3	210	69	1	1.0	NA,NA,0.568	NA,0.247,0.305	0.292
198	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335779	72335931	72332834	72334617	198	0,0,10	0,0,8	0,8,7	0,4,1	246	69	1	1.0	NA,NA,0.26	NA,0.359,0.663	-0.251
199	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335785	72335931	72332834	72334617	199	0,0,10	0,0,0	8,10,9	0,2,0	252	69	1	1.0	NA,NA,1.0	1.0,0.578,1.0	0.141
200	"DNAJB12"	"DNAJB12"	chr10	-	72335602	72335931	72335833	72335931	72332834	72334617	200	0,0,11	0,0,3	8,13,11	0,0,1	300	69	1	1.0	NA,NA,0.458	1.0,1.0,0.717	-0.448
201	"DNAJB12"	"DNAJB12"	chr10	-	72335779	72335931	72335785	72335931	72332834	72334617	201	0,0,8	0,0,0	8,6,3	0,2,0	75	69	1	1.0	NA,NA,1.0	1.0,0.734,1.0	0.089
202	"DNAJB12"	"DNAJB12"	chr10	-	72335779	72335931	72335833	72335931	72332834	72334617	202	0,0,9	0,0,3	8,9,5	0,0,1	123	69	1	1.0	NA,NA,0.627	1.0,1.0,0.737	-0.285
203	"DNAJB12"	"DNAJB12"	chr10	-	72335785	72335931	72335833	72335931	72332834	72334617	203	0,0,1	0,0,3	0,5,2	0,0,1	117	69	1	1.0	NA,NA,0.164	NA,1.0,0.541	-0.606
205	"ABTB1"	"ABTB1"	chr3	+	127674390	127674453	127674390	127674418	127674544	127674600	205	62,0,760	15,0,242	84,383,451	13,142,182	104	69	1	1.0	0.733,NA,0.676	0.811,0.642,0.622	0.013
206	"FECH"	"FECH"	chr18	-	57580054	57580199	57580072	57580199	57573245	57573365	206	0,0,9	4,0,57	0,2,3	18,27,26	87	69	1	1.0	0.0,NA,0.111	0.0,0.055,0.084	0.009
207	"TSN"	"TSN"	chr2	+	121755544	121755953	121755544	121755845	121757239	121757333	207	16,0,5	0,0,9	2,6,2	2,14,3	177	69	1	1.0	1.0,NA,0.178	0.28,0.143,0.206	0.379
208	"TSN"	"TSN"	chr2	+	121755544	121755953	121755544	121755845	121761408	121761524	208	0,0,5	0,0,3	2,6,2	0,2,0	177	69	1	1.0	NA,NA,0.394	1.0,0.539,1.0	-0.452
211	"FZR1"	"FZR1"	chr19	+	3534420	3534522	3534420	3534513	3534794	3536757	211	2,0,5	0,0,24	0,1,1	14,7,7	78	69	1	1.0	1.0,NA,0.156	0.0,0.112,0.112	0.503
227	"CCNI"	"CCNI"	chr4	-	77055961	77056102	77056084	77056102	77055149	77055380	227	346,3,1172	0,0,0	328,959,1144	0,0,2	192	69	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
228	"RIPOR3"	"RIPOR3"	chr20	-	50690940	50691542	50691125	50691542	50630737	50630856	228	0,0,18	2,0,35	4,5,11	7,20,13	254	69	1	1.0	0.0,NA,0.123	0.134,0.064,0.187	-0.067
229	"ACTL6A"	"ACTL6A"	chr3	+	179562879	179563165	179562879	179562973	179569823	179569900	229	0,0,6	0,0,2	0,4,2	0,0,1	261	69	1	1.0	NA,NA,0.442	NA,1.0,0.346	-0.231
240	"FAM86EP"	"FAM86EP"	chr4	-	3947143	3948220	3948089	3948220	3941759	3943372	240	0,3,2	0,0,0	0,1,5	0,1,0	1015	69	1	1.0	NA,1.0,1.0	NA,0.064,1.0	0.468
241	"N4BP2L2"	"N4BP2L2"	chr13	-	32527407	32527532	32527457	32527532	32521372	32521449	241	46,0,181	0,0,1	88,255,326	0,0,0	119	69	1	1.0	1.0,NA,0.991	1.0,1.0,1.0	-0.004
242	"N4BP2L2"	"N4BP2L2"	chr13	-	32527407	32527532	32527457	32527532	32522181	32522270	242	153,0,342	17,0,36	360,475,679	52,178,148	119	69	1	1.0	0.839,NA,0.846	0.801,0.607,0.727	0.131
246	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678798	36680473	36680859	246	50,0,1259	12,0,84	40,722,385	2,35,22	210	69	1	1.0	0.578,NA,0.831	0.868,0.871,0.852	-0.159
248	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678905	36678713	36678798	36684096	36684546	248	36,0,1003	286,0,2953	27,538,255	234,1625,1559	176	69	1	1.0	0.047,NA,0.118	0.043,0.115,0.06	0.01
249	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678798	36684096	36684546	249	93,0,1491	286,0,2953	142,890,537	234,1625,1559	210	69	1	1.0	0.097,NA,0.142	0.166,0.153,0.102	-0.021
250	"CDKN1A"	"CDKN1A"	chr6	+	36678713	36678939	36678713	36678905	36684096	36684546	250	59,0,503	2,0,15	115,357,284	0,5,2	103	69	1	1.0	0.952,NA,0.957	1.0,0.98,0.99	-0.035
251	"CDKN1A"	"CDKN1A"	chr6	+	36684096	36684645	36684096	36684546	36685750	36687332	251	0,0,38	279,0,1582	0,36,47	332,974,1200	168	69	1	1.0	0.0,NA,0.01	0.0,0.015,0.016	-0.005
264	"TMIGD2"	"TMIGD2"	chr19	-	4294566	4294680	4294578	4294680	4292227	4292885	264	0,0,0	0,0,2	0,2,4	0,0,0	81	69	1	1.0	NA,NA,0.0	NA,1.0,1.0	-1.0
265	"CHUK"	"CHUK"	chr10	-	100193297	100193431	100193314	100193431	100190868	100190968	265	7,0,22	0,0,0	6,15,26	0,1,2	86	69	1	1.0	1.0,NA,1.0	1.0,0.923,0.913	0.055
270	"GCFC2"	"GCFC2"	chr2	-	75710443	75710915	75710590	75710915	75706522	75706651	270	0,0,0	7,0,0	0,0,3	0,0,0	216	69	1	1.0	0.0,NA,NA	NA,NA,1.0	-1.0
273	"ZNF180"	"ZNF180"	chr19	-	44500197	44500522	44500274	44500522	44497283	44497377	273	4,0,2	0,0,0	4,1,0	0,1,0	146	69	1	1.0	1.0,NA,1.0	1.0,0.321,NA	0.34
285	"ZNF302"	"ZNF302"	chr19	+	34677638	34678103	34677638	34677856	34678736	34678813	285	0,0,2	0,10,1	0,0,14	6,0,0	316	69	1	1.0	NA,0.0,0.304	0.0,NA,1.0	-0.348
288	"ZNF302"	"ZNF302"	chr19	+	34677677	34677862	34677677	34677856	34678736	34678813	288	0,0,0	0,10,1	0,0,1	6,0,0	75	69	1	1.0	NA,0.0,0.0	0.0,NA,1.0	-0.5
292	"MIS12"	"MIS12"	chr17	+	5486373	5486684	5486373	5486420	5488822	5490810	292	0,0,21	0,0,2	5,21,12	0,0,1	333	69	1	1.0	NA,NA,0.685	1.0,1.0,0.713	-0.219
293	"COMMD6"	"COMMD6"	chr13	-	75537483	75537675	75537498	75537675	75530113	75530266	293	0,0,0	0,0,3	0,1,2	0,2,1	84	69	1	1.0	NA,NA,0.0	NA,0.291,0.622	-0.457
294	"COMMD6"	"COMMD6"	chr13	-	75537483	75537675	75537663	75537675	75530113	75530266	294	0,0,6	6,0,42	0,3,5	19,47,44	249	69	1	1.0	0.0,NA,0.038	0.0,0.017,0.031	0.003
295	"COMMD6"	"COMMD6"	chr13	-	75537498	75537675	75537663	75537675	75530113	75530266	295	0,0,9	6,0,42	0,4,4	19,47,44	234	69	1	1.0	0.0,NA,0.059	0.0,0.024,0.026	0.013
298	"CHMP2A"	"CHMP2A"	chr19	-	58554864	58555105	58554987	58555105	58554044	58554236	298	0,0,7	24,0,191	0,11,2	20,112,121	192	69	1	1.0	0.0,NA,0.013	0.0,0.034,0.006	-0.007
299	"MPRIP"	"MPRIP"	chr17	+	17137915	17138429	17137915	17138075	17142626	17142765	299	28,4,214	4,0,31	25,109,241	0,24,33	423	69	0.884900342095	1.0	0.533,1.0,0.53	1.0,0.426,0.544	0.031
302	"RGS6"	"RGS6"	chr14	+	72474624	72474699	72474624	72474690	72476741	72476840	302	141,0,516	0,0,10	151,427,443	12,8,21	78	69	1	1.0	1.0,NA,0.979	0.918,0.979,0.949	0.041
303	"RGS6"	"RGS6"	chr14	+	72562416	72562620	72562416	72562585	72562714	72566530	303	8,0,84	0,0,7	6,65,53	4,4,4	104	69	1	1.0	1.0,NA,0.888	0.499,0.915,0.898	0.173
304	"ARRB2"	"ARRB2"	chr17	+	4716411	4716671	4716411	4716608	4717216	4717276	304	0,0,2	15,0,87	0,3,0	15,61,69	132	69	1	1.0	0.0,NA,0.012	0.0,0.025,0.0	-0.002
309	"NIF3L1"	"NIF3L1"	chr2	+	200889384	200890585	200889384	200889652	200891968	200892379	309	1,0,16	0,0,0	6,17,34	0,0,2	1002	69	1	1.0	1.0,NA,1.0	1.0,1.0,0.539	0.154
311	"FASTKD1"	"FASTKD1"	chr2	-	169537226	169537340	169537230	169537340	169531351	169531490	311	14,0,56	0,0,2	61,39,48	3,4,2	73	69	1	1.0	1.0,NA,0.964	0.951,0.902,0.958	0.045
313	"NLRP1"	"NLRP1"	chr17	-	5533291	5533384	5533303	5533384	5532821	5532984	313	0,0,0	6,0,1	0,0,1	0,1,6	81	69	1	1.0	0.0,NA,0.0	NA,0.0,0.124	-0.062
314	"STARD3"	"STARD3"	chr17	+	39657774	39657852	39657774	39657839	39657972	39658026	314	5,0,21	0,0,1	0,15,31	0,0,0	82	69	1	1.0	1.0,NA,0.946	NA,1.0,1.0	-0.027
316	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152299404	152300367	316	41,0,238	312,0,1706	44,175,190	615,1146,1207	159	69	1	1.0	0.054,NA,0.057	0.03,0.062,0.064	0.004
317	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152299404	152300367	317	557,15,5577	312,0,1706	355,2730,2296	615,1146,1207	384	69	0.07488064699	1.0	0.243,1.0,0.37	0.094,0.3,0.255	0.321
318	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152299404	152300367	318	644,18,6792	312,0,1706	431,3354,2923	615,1146,1207	755	69	0.111910682537	1.0	0.159,1.0,0.267	0.06,0.211,0.181	0.325
319	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152299404	152300367	319	516,15,5341	0,0,2	311,2555,2106	0,0,0	294	69	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
320	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269182	152299404	152300367	320	603,18,6556	0,0,2	387,3179,2733	0,0,0	665	69	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
321	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152299404	152300367	321	95,3,1255	8,0,40	89,655,660	13,31,33	440	69	0.324124621986	1.0	0.651,1.0,0.831	0.518,0.768,0.758	0.146
322	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152300204	152300367	322	41,0,242	10,0,21	44,181,194	2,19,9	159	69	1	1.0	0.64,NA,0.833	0.905,0.805,0.903	-0.135
323	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152300204	152300367	323	549,15,5579	10,0,21	345,2715,2278	2,19,9	384	69	0.96110501049	1.0	0.908,1.0,0.979	0.969,0.963,0.978	-0.008
324	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152300204	152300367	324	508,15,5343	0,0,6	301,2540,2088	0,6,4	294	69	1	1.0	1.0,1.0,0.995	1.0,0.99,0.992	0.004
325	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152335110	152335230	325	567,15,5607	149,0,823	345,2712,2293	184,512,513	384	69	0.172616006933	1.0	0.406,1.0,0.55	0.252,0.488,0.445	0.257
326	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152335110	152335230	326	626,18,6658	149,0,823	408,3249,2798	184,512,513	755	69	0.22927327019	1.0	0.277,1.0,0.425	0.169,0.367,0.333	0.278
327	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152335110	152335230	327	77,3,1121	18,0,70	66,550,535	3,13,30	440	69	0.126813599985	1.0	0.401,1.0,0.715	0.775,0.869,0.737	-0.088
328	"MBNL1"	"MBNL1"	chr3	+	152268928	152269182	152268928	152269092	152414940	152415111	328	41,0,238	923,1,8486	44,175,190	1039,3349,3573	159	69	0.000286715634807	0.2529692045902161	0.019,0.0,0.012	0.018,0.022,0.023	-0.011
329	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152414940	152415111	329	687,15,7567	923,1,8486	507,3491,2781	1039,3349,3573	384	69	0.21362300569	1.0	0.118,0.729,0.138	0.081,0.158,0.123	0.208
330	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152414940	152415111	330	626,18,6724	923,1,8486	408,3284,2843	1039,3349,3573	755	69	0.190331346274	1.0	0.058,0.622,0.068	0.035,0.082,0.068	0.188
331	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269182	152414940	152415111	331	646,15,7331	0,0,2	463,3316,2591	0,0,0	294	69	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
332	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269182	152414940	152415111	332	585,18,6488	0,0,2	364,3109,2653	0,0,0	665	69	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
333	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152414940	152415111	333	77,3,1187	138,0,2030	66,585,580	165,792,518	440	69	0.883772851493	1.0	0.08,1.0,0.084	0.059,0.104,0.149	0.284
334	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152432716	152432920	334	559,15,5538	16,0,32	342,2699,2265	14,22,18	384	69	0.472187821072	1.0	0.863,1.0,0.969	0.814,0.957,0.958	0.034
335	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152432716	152432920	335	626,18,6656	16,0,32	408,3249,2798	14,22,18	755	69	0.704346088325	1.0	0.781,1.0,0.95	0.727,0.931,0.934	0.046
336	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152432716	152432920	336	77,3,1119	10,0,1	66,550,535	0,0,2	440	69	0.00275759796979	1.0	0.547,1.0,0.994	1.0,1.0,0.977	-0.145
337	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152445281	152445539	337	551,15,5546	6,0,78	345,2701,2267	14,56,29	384	69	0.0668740207376	1.0	0.943,1.0,0.927	0.816,0.897,0.934	0.074
338	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152445281	152445539	338	626,18,6658	6,0,78	408,3249,2800	14,56,29	755	69	0.0981494966145	1.0	0.905,1.0,0.886	0.727,0.841,0.898	0.108
339	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269407	152445281	152445539	339	77,3,1121	2,0,9	66,550,537	3,2,4	440	69	0.772127861885	1.0	0.858,1.0,0.951	0.775,0.977,0.955	0.034
340	"MBNL1"	"MBNL1"	chr3	+	152268928	152269407	152268928	152269092	152447619	152447773	340	549,15,5539	0,0,5	342,2701,2263	0,6,8	384	69	0.822558902524	1.0	1.0,1.0,0.995	1.0,0.988,0.981	0.009
341	"MBNL1"	"MBNL1"	chr3	+	152268928	152269778	152268928	152269092	152459270	152459345	341	626,18,6655	4,0,10	408,3248,2799	0,2,0	755	69	0.155792364209	1.0	0.935,1.0,0.984	1.0,0.993,1.0	-0.025
343	"LRRC32"	"LRRC32"	chr11	-	76665847	76665958	76665870	76665958	76657523	76661508	343	0,0,8	0,0,1	0,0,18	0,1,6	92	69	1	1.0	NA,NA,0.857	NA,0.0,0.692	0.511
347	"NETO2"	"NETO2"	chr16	-	47122867	47122912	47122888	47122912	47122656	47122784	347	0,0,2	0,0,0	0,0,0	3,2,0	90	69	1	1.0	NA,NA,1.0	0.0,0.0,NA	1.0
351	"TCEANC"	"TCEANC"	chrX	+	13653140	13653312	13653140	13653188	13655288	13655373	351	0,0,3	0,0,2	0,0,0	0,2,2	193	69	1	1.0	NA,NA,0.349	NA,0.0,0.0	0.349
353	"NEMP1"	"NEMP1"	chr12	-	57070673	57070893	57070819	57070893	57069233	57069306	353	7,0,9	0,0,0	2,13,24	0,2,4	215	69	1	1.0	1.0,NA,1.0	1.0,0.676,0.658	0.222
354	"CENPC"	"CENPC"	chr4	-	67492750	67492997	67492868	67492997	67492179	67492275	354	0,0,3	0,0,7	0,2,4	2,8,16	187	69	1	1.0	NA,NA,0.137	0.0,0.084,0.084	0.081
355	"ISG20"	"ISG20"	chr15	+	88639015	88639178	88639015	88639076	88639342	88639594	355	0,0,1	20,0,10	0,1,1	25,14,17	171	69	1	1.0	0.0,NA,0.039	0.0,0.028,0.023	0.002
362	"PACS2"	"PACS2"	chr14	+	105368458	105368539	105368458	105368515	105369840	105369900	362	12,0,136	0,0,36	13,52,140	2,10,20	93	69	1	1.0	1.0,NA,0.737	0.828,0.794,0.839	0.048
363	"PACS2"	"PACS2"	chr14	+	105381913	105382058	105381913	105382046	105382476	105382581	363	0,0,8	4,0,62	0,1,4	6,19,35	81	69	1	1.0	0.0,NA,0.099	0.0,0.043,0.089	0.005
364	"ZNF213"	"ZNF213"	chr16	+	3135028	3135445	3135028	3135387	3137165	3137679	364	0,0,7	0,0,19	1,4,1	2,8,2	127	69	1	1.0	NA,NA,0.167	0.214,0.214,0.214	-0.047
367	"PTGES3"	"PTGES3"	chr12	-	56665631	56666266	56666203	56666266	56664775	56664800	367	18,0,15	125,6,605	4,27,12	87,470,252	641	69	0.871898375938	1.0	0.015,0.0,0.003	0.005,0.006,0.005	0.001
368	"PTGES3"	"PTGES3"	chr12	-	56687249	56688284	56687997	56688284	56672951	56673065	368	16,0,44	33,8,252	0,22,38	45,194,140	817	69	0.200566967226	1.0	0.039,0.0,0.015	0.0,0.009,0.022	0.008
